date,close,open,high,low,volume
2015-09-25,11085.0,10975.0,11135.0,10975.0,1763360
2015-09-30,11215.0,11055.0,11400.0,11055.0,286106
2015-10-01,11215.0,11215.0,11240.0,11135.0,114924
2015-10-02,11215.0,11160.0,11240.0,11160.0,37338
2015-10-05,11320.0,11215.0,11320.0,11135.0,83962
2015-10-06,11190.0,11295.0,11400.0,11160.0,43804
2015-10-07,11430.0,11265.0,11480.0,11240.0,97432
2015-10-08,11350.0,11400.0,11400.0,11240.0,18921
2015-10-12,11400.0,11295.0,11400.0,11215.0,84668
2015-10-13,11215.0,11450.0,11450.0,11160.0,14221
2015-10-14,11240.0,11345.0,11345.0,11215.0,3520
2015-10-15,11215.0,11240.0,11240.0,11185.0,17423
2015-10-16,11270.0,11375.0,11375.0,11185.0,30122
2015-10-19,11270.0,11265.0,11345.0,11265.0,44734
2015-10-20,11295.0,11240.0,11295.0,11240.0,6309
2015-10-21,11240.0,11375.0,11375.0,11135.0,36138
2015-10-22,11240.0,11160.0,11240.0,11160.0,44105
2015-10-23,11350.0,11240.0,11425.0,11215.0,83476
2015-10-26,11350.0,11185.0,11345.0,11185.0,158103
2015-10-27,11270.0,11345.0,11345.0,11160.0,10426
2015-10-28,11240.0,11295.0,11295.0,11240.0,21171
2015-10-29,11295.0,11160.0,11295.0,11160.0,79956
2015-10-30,11190.0,11160.0,11240.0,11160.0,71817
2015-11-02,11240.0,11160.0,11295.0,11160.0,25348
2015-11-03,11190.0,11185.0,11240.0,11160.0,22622
2015-11-04,11215.0,11160.0,11240.0,11160.0,13834
2015-11-05,11135.0,11215.0,11215.0,11135.0,21650
2015-11-06,11135.0,11135.0,11160.0,11135.0,25746
2015-11-09,11135.0,11295.0,11295.0,11135.0,43594
2015-11-10,11085.0,11080.0,11080.0,10895.0,24424
2015-11-11,11085.0,10975.0,11240.0,10975.0,20689
2015-11-12,11055.0,10895.0,11135.0,10870.0,9533
2015-11-13,10975.0,10950.0,11105.0,10950.0,7189
2015-11-16,10845.0,10895.0,10895.0,10840.0,20998
2015-11-17,10820.0,10840.0,11080.0,10815.0,6138
2015-11-18,10790.0,10815.0,10920.0,10790.0,5628
2015-11-19,10765.0,10815.0,10840.0,10655.0,6306
2015-11-20,10635.0,10655.0,10735.0,10605.0,87926
2015-11-23,10710.0,10655.0,10710.0,10575.0,10363
2015-11-24,10635.0,10710.0,10710.0,10605.0,5547
2015-11-25,10635.0,10655.0,10710.0,10605.0,18765
2015-11-26,10845.0,10630.0,10840.0,10630.0,2181
2015-11-27,10685.0,10685.0,10790.0,10605.0,15177
2015-11-30,10660.0,10605.0,10790.0,10605.0,6053
2015-12-01,10605.0,10655.0,10655.0,10605.0,3851
2015-12-02,10605.0,10605.0,10630.0,10605.0,28892
2015-12-03,10635.0,10605.0,10655.0,10605.0,3457
2015-12-04,10740.0,10655.0,10735.0,10630.0,6268
2015-12-07,10660.0,10605.0,10655.0,10605.0,10010
2015-12-08,10660.0,10655.0,10655.0,10630.0,14008
2015-12-09,10635.0,10630.0,10630.0,10630.0,807
2015-12-10,10605.0,10605.0,10630.0,10605.0,2783
2015-12-11,10635.0,10605.0,10630.0,10575.0,6573
2015-12-14,10605.0,10605.0,10630.0,10605.0,10730
2015-12-15,10605.0,10630.0,10685.0,10575.0,24681
2015-12-16,10605.0,10605.0,10605.0,10605.0,19851
