date,open,high,low,close,volume
2024-08-13,2300.0,3380.0,2040.0,2060.0,88451222
2024-08-14,2055.0,2065.0,2050.0,2060.0,2163708
2024-08-16,2060.0,2060.0,2050.0,2055.0,536991
2024-08-19,2055.0,2060.0,2045.0,2050.0,450070
2024-08-20,2050.0,2055.0,2045.0,2045.0,124530
2024-08-21,2045.0,2055.0,2040.0,2050.0,203903
2024-08-22,2045.0,2050.0,2040.0,2050.0,214765
2024-08-23,2045.0,2050.0,2045.0,2050.0,144524
2024-08-26,2050.0,2055.0,2045.0,2055.0,77585
2024-08-27,2055.0,2055.0,2045.0,2050.0,50928
2024-08-28,2050.0,2055.0,2045.0,2050.0,51533
2024-08-29,2050.0,2050.0,2040.0,2045.0,32633
2024-08-30,2045.0,2045.0,2040.0,2045.0,10084
2024-09-02,2045.0,2055.0,2045.0,2055.0,181698
2024-09-03,2050.0,2055.0,2050.0,2055.0,44600
2024-09-04,2050.0,2055.0,2045.0,2050.0,19217
2024-09-05,2050.0,2060.0,2050.0,2055.0,76915
2024-09-06,2050.0,2055.0,2045.0,2050.0,61590
2024-09-09,2050.0,2055.0,2050.0,2050.0,18029
2024-09-10,2050.0,2055.0,2045.0,2045.0,22045
2024-09-11,2050.0,2050.0,2035.0,2040.0,37295
2024-09-12,2040.0,2050.0,2040.0,2050.0,77017
2024-09-13,2045.0,2050.0,2040.0,2040.0,16524
2024-09-19,2040.0,2045.0,2035.0,2040.0,31200
2024-09-20,2040.0,2045.0,2035.0,2045.0,55405
2024-09-23,2045.0,2045.0,2035.0,2045.0,12874
2024-09-24,2045.0,2045.0,2040.0,2045.0,35657
2024-09-25,2045.0,2050.0,2040.0,2040.0,11458
2024-09-26,2040.0,2050.0,2040.0,2040.0,10771
2024-09-27,2040.0,2050.0,2040.0,2050.0,5724
2024-09-30,2045.0,2050.0,2045.0,2050.0,16192
2024-10-02,2045.0,2050.0,2045.0,2050.0,21073
2024-10-04,2050.0,2060.0,2045.0,2050.0,63259
2024-10-07,2045.0,2055.0,2045.0,2055.0,20234
2024-10-08,2050.0,2060.0,2050.0,2055.0,28396
2024-10-10,2055.0,2060.0,2050.0,2060.0,22212
2024-10-11,2055.0,2055.0,2045.0,2055.0,23346
2024-10-14,2055.0,2055.0,2045.0,2055.0,6335
2024-10-15,2055.0,2055.0,2050.0,2055.0,63703
2024-10-16,2055.0,2060.0,2050.0,2060.0,37665
2024-10-17,2055.0,2060.0,2045.0,2050.0,18329
2024-10-18,2050.0,2055.0,2045.0,2050.0,13814
2024-10-21,2055.0,2055.0,2050.0,2055.0,4407
2024-10-22,2055.0,2055.0,2045.0,2050.0,50213
2024-10-23,2045.0,2055.0,2045.0,2050.0,28489
2024-10-24,2050.0,2055.0,2050.0,2055.0,11679
2024-10-25,2055.0,2055.0,2045.0,2050.0,14825
2024-10-28,2045.0,2055.0,2045.0,2055.0,14721
2024-10-29,2050.0,2055.0,2050.0,2055.0,9728
2024-10-30,2055.0,2055.0,2050.0,2055.0,12388
2024-10-31,2055.0,2060.0,2050.0,2060.0,70042
2024-11-01,2050.0,2055.0,2045.0,2045.0,55998
2024-11-04,2045.0,2055.0,2045.0,2055.0,6435
2024-11-05,2045.0,2055.0,2045.0,2055.0,14345
2024-11-06,2055.0,2055.0,2050.0,2050.0,14168
2024-11-07,2050.0,2055.0,2045.0,2055.0,20252
2024-11-08,2045.0,2055.0,2040.0,2050.0,35852
2024-11-11,2045.0,2050.0,2040.0,2050.0,20707
2024-11-12,2045.0,2055.0,2045.0,2050.0,9933
2024-11-13,2045.0,2055.0,2040.0,2050.0,47231
2024-11-14,2050.0,2050.0,2035.0,2040.0,42630
2024-11-15,2035.0,2050.0,2030.0,2035.0,43028
2024-11-18,2035.0,2045.0,2025.0,2035.0,22621
2024-11-19,2030.0,2040.0,2025.0,2030.0,18985
2024-11-20,2025.0,2040.0,2020.0,2030.0,17133
2024-11-21,2025.0,2035.0,2020.0,2025.0,24974
2024-11-22,2025.0,2030.0,2020.0,2030.0,19075
2024-11-25,2030.0,2045.0,2015.0,2045.0,49875
2024-11-26,2040.0,2045.0,2030.0,2045.0,6024
2024-11-27,2040.0,2045.0,2035.0,2045.0,6171
2024-11-28,2040.0,2045.0,2030.0,2045.0,5691
2024-11-29,2045.0,2045.0,2030.0,2030.0,12411
2024-12-02,2030.0,2030.0,2025.0,2030.0,1419
2024-12-03,2030.0,2030.0,2020.0,2030.0,1746
2024-12-04,2025.0,2030.0,2015.0,2030.0,11182
2024-12-05,2030.0,2030.0,2010.0,2025.0,7936
2024-12-06,2025.0,2025.0,2005.0,2015.0,17804
2024-12-09,2015.0,2015.0,1982.0,1989.0,25813
2024-12-10,2000.0,2000.0,1992.0,1998.0,13666
2024-12-11,2000.0,2000.0,1990.0,1999.0,43268
2024-12-12,1999.0,2015.0,1999.0,2005.0,12193
2024-12-13,2005.0,2005.0,1998.0,1999.0,18466
2024-12-16,1998.0,2005.0,1998.0,2005.0,2816
2024-12-17,2000.0,2005.0,1997.0,2005.0,7260
2024-12-18,2000.0,2005.0,1997.0,2005.0,6558
2024-12-19,2005.0,2005.0,1989.0,1999.0,2481
2024-12-20,1999.0,2005.0,1995.0,2000.0,13273
2024-12-23,1984.0,1999.0,1984.0,1999.0,7234
2024-12-24,1986.0,1999.0,1985.0,1996.0,1833
2024-12-26,1984.0,1995.0,1962.0,1962.0,56825
2024-12-27,1962.0,1979.0,1962.0,1965.0,6790
2024-12-30,1964.0,1994.0,1964.0,1973.0,7770
2025-01-02,1970.0,1997.0,1970.0,1995.0,80
2025-01-03,1995.0,2005.0,1993.0,2005.0,6994
2025-01-06,2005.0,2010.0,1985.0,2000.0,7054
2025-01-07,1999.0,2015.0,1999.0,2000.0,2114
2025-01-08,2000.0,2020.0,1996.0,1997.0,392
2025-01-09,1997.0,2015.0,1996.0,2015.0,270
2025-01-10,2015.0,2015.0,1996.0,2010.0,5689
2025-01-13,2005.0,2015.0,1999.0,2015.0,10113
2025-01-14,2015.0,2015.0,2000.0,2015.0,167
2025-01-15,2010.0,2015.0,2000.0,2010.0,17115
2025-01-16,2010.0,2010.0,2000.0,2005.0,540
2025-01-17,2010.0,2010.0,2000.0,2000.0,2687
2025-01-20,2005.0,2005.0,1996.0,2005.0,1854
2025-01-21,2010.0,2010.0,1990.0,2005.0,396
2025-01-22,2005.0,2005.0,1990.0,1999.0,873
2025-01-23,2000.0,2000.0,1980.0,1980.0,15469
2025-01-24,1980.0,2005.0,1980.0,2000.0,6656
2025-01-31,1998.0,2015.0,1997.0,2010.0,5678
2025-02-03,2010.0,2010.0,2000.0,2005.0,1317
2025-02-04,2000.0,2025.0,2000.0,2025.0,8326
2025-02-05,2025.0,2025.0,2015.0,2020.0,815
2025-02-06,2020.0,2020.0,2010.0,2015.0,2528
2025-02-07,2020.0,2025.0,2005.0,2020.0,6425
2025-02-10,2010.0,2025.0,2010.0,2015.0,2507
2025-02-11,2015.0,2015.0,2005.0,2015.0,60736
2025-02-12,2015.0,2025.0,2015.0,2020.0,7669
2025-02-13,2020.0,2020.0,2010.0,2020.0,1280
2025-02-14,2020.0,2025.0,2015.0,2020.0,1986
2025-02-17,2020.0,2025.0,2015.0,2025.0,1785
2025-02-18,2025.0,2025.0,2010.0,2015.0,655
2025-02-19,2020.0,2020.0,2015.0,2020.0,2646
