date,open,high,low,close,volume
2023-06-15,2125.0,2150.0,2125.0,2145.0,14798
2023-06-16,2150.0,2155.0,2115.0,2140.0,19869
2023-06-19,2115.0,2135.0,2105.0,2135.0,7840
2023-06-20,2110.0,2140.0,2110.0,2140.0,5295
2023-06-21,2110.0,2135.0,2110.0,2135.0,5141
2023-06-22,2110.0,2135.0,2110.0,2130.0,5462
2023-06-23,2105.0,2120.0,2100.0,2120.0,8177
2023-06-26,2105.0,2125.0,2090.0,2120.0,23460
2023-06-27,2105.0,2120.0,2080.0,2110.0,22566
2023-06-28,2095.0,2110.0,2080.0,2090.0,37418
2023-06-29,2105.0,2105.0,2065.0,2090.0,58217
2023-06-30,2075.0,2095.0,2060.0,2095.0,51401
2023-07-03,2080.0,2095.0,2065.0,2090.0,47214
2023-07-04,2075.0,2105.0,2065.0,2085.0,14211
2023-07-05,2085.0,2090.0,2065.0,2085.0,13244
2023-07-06,2070.0,2090.0,2040.0,2075.0,149298
2023-07-07,2065.0,2090.0,2050.0,2090.0,42252
2023-07-10,2075.0,2100.0,2050.0,2075.0,83064
2023-07-11,2050.0,2075.0,2050.0,2070.0,10276
2023-07-12,2070.0,2080.0,2060.0,2070.0,26738
2023-07-13,2065.0,2095.0,2060.0,2075.0,21989
2023-07-14,2060.0,2080.0,2055.0,2070.0,45166
2023-07-17,2055.0,2075.0,2055.0,2075.0,16980
2023-07-18,2060.0,2075.0,2060.0,2075.0,2932
2023-07-19,2065.0,2075.0,2065.0,2075.0,8140
2023-07-20,2060.0,2095.0,2060.0,2085.0,25572
2023-07-21,2065.0,2080.0,2065.0,2080.0,5216
2023-07-24,2070.0,2075.0,2055.0,2075.0,28896
2023-07-25,2055.0,2095.0,2050.0,2065.0,59053
2023-07-26,2060.0,2065.0,2050.0,2065.0,23866
2023-07-27,2050.0,2065.0,2045.0,2065.0,36549
2023-07-28,2050.0,2065.0,2045.0,2065.0,16945
2023-07-31,2065.0,2075.0,2045.0,2075.0,3183
2023-08-01,2055.0,2075.0,2055.0,2075.0,512
2023-08-02,2055.0,2060.0,2020.0,2050.0,76196
2023-08-03,2045.0,2050.0,2030.0,2050.0,14159
2023-08-04,2040.0,2055.0,2030.0,2055.0,3920
2023-08-07,2040.0,2065.0,2035.0,2060.0,12651
2023-08-08,2065.0,2070.0,2040.0,2060.0,6248
2023-08-09,2040.0,2060.0,2040.0,2060.0,5947
2023-08-10,2040.0,2055.0,2040.0,2050.0,6512
2023-08-11,2045.0,2050.0,2045.0,2050.0,15292
2023-08-14,2040.0,2050.0,2030.0,2050.0,5332
2023-08-16,2045.0,2050.0,2030.0,2050.0,30175
2023-08-17,2045.0,2050.0,2020.0,2045.0,17682
2023-08-18,2045.0,2060.0,2030.0,2030.0,4101
2023-08-21,2055.0,2055.0,2030.0,2050.0,1663
2023-08-22,2030.0,2035.0,2010.0,2020.0,13941
2023-08-23,2025.0,2030.0,2015.0,2030.0,1861
