date,open,high,low,close,volume
2023-06-15,2105.0,2110.0,2085.0,2100.0,7327
2023-06-16,2100.0,2110.0,2080.0,2100.0,5846
2023-06-19,2110.0,2125.0,2100.0,2120.0,680
2023-06-20,2145.0,2175.0,2125.0,2125.0,966
2023-06-21,2125.0,2125.0,2095.0,2100.0,620
2023-06-22,2090.0,2125.0,2080.0,2100.0,3518
2023-06-23,2100.0,2130.0,2095.0,2120.0,1466
2023-06-26,2120.0,2120.0,2080.0,2100.0,10045
2023-06-27,2100.0,2120.0,2080.0,2100.0,5214
2023-06-28,2100.0,2120.0,2100.0,2115.0,1073
2023-06-29,2105.0,2105.0,2080.0,2105.0,7401
2023-06-30,2095.0,2105.0,2085.0,2100.0,871
2023-07-03,2190.0,2195.0,2100.0,2100.0,7477
2023-07-04,2130.0,2150.0,2070.0,2100.0,14686
2023-07-05,2110.0,2140.0,2070.0,2100.0,6487
2023-07-06,2090.0,2120.0,2060.0,2100.0,10344
2023-07-07,2080.0,2105.0,2075.0,2100.0,5217
2023-07-10,2080.0,2105.0,2080.0,2100.0,2541
2023-07-11,2100.0,2135.0,2075.0,2120.0,6841
2023-07-12,2120.0,2120.0,2080.0,2100.0,7262
2023-07-13,2100.0,2100.0,2080.0,2100.0,13811
2023-07-14,2090.0,2105.0,2080.0,2100.0,3758
2023-07-17,2085.0,2100.0,2075.0,2100.0,5887
2023-07-18,2100.0,2110.0,2075.0,2100.0,6979
2023-07-19,2080.0,2100.0,2050.0,2100.0,6988
2023-07-20,2080.0,2100.0,2075.0,2100.0,2902
2023-07-21,2085.0,2100.0,2070.0,2100.0,16764
2023-07-24,2085.0,2100.0,2070.0,2100.0,6080
2023-07-25,2080.0,2100.0,2080.0,2100.0,4054
2023-07-26,2085.0,2100.0,1990.0,2100.0,49632
2023-07-27,2075.0,2125.0,2070.0,2100.0,7795
2023-07-28,2100.0,2100.0,2075.0,2075.0,2111
2023-07-31,2075.0,2100.0,2045.0,2050.0,8481
2023-08-01,2050.0,2090.0,2050.0,2070.0,8538
2023-08-02,2070.0,2085.0,2035.0,2060.0,6268
2023-08-03,2040.0,2060.0,2020.0,2050.0,2007
2023-08-04,2035.0,2050.0,2035.0,2050.0,1829
2023-08-07,2045.0,2055.0,2020.0,2025.0,1056
2023-08-08,2025.0,2050.0,2010.0,2050.0,5531
2023-08-09,2040.0,2075.0,2035.0,2070.0,6935
2023-08-10,2080.0,2095.0,2050.0,2085.0,5370
2023-08-11,2080.0,2080.0,2050.0,2065.0,879
2023-08-14,2030.0,2055.0,2005.0,2010.0,2238
2023-08-16,1981.0,2010.0,1971.0,2000.0,10320
2023-08-17,1987.0,2000.0,1970.0,2000.0,6925
2023-08-18,1985.0,2000.0,1960.0,1999.0,13893
2023-08-21,1995.0,2005.0,1900.0,2000.0,18477
2023-08-22,2020.0,2020.0,1980.0,2000.0,3947
2023-08-23,2010.0,2025.0,1995.0,2005.0,4607
2023-08-24,2010.0,2030.0,1987.0,2000.0,2704
2023-08-25,2000.0,2070.0,1985.0,2070.0,8563
2023-08-28,2065.0,2065.0,2035.0,2040.0,3111
2023-08-29,2060.0,2075.0,2010.0,2010.0,4432
2023-08-30,2020.0,2030.0,1967.0,2000.0,6455
2023-08-31,2000.0,2010.0,1975.0,2000.0,1814
2023-09-01,2000.0,2050.0,1980.0,2050.0,5923
2023-09-04,2030.0,2050.0,1962.0,2000.0,20113
2023-09-05,1990.0,2000.0,1985.0,2000.0,1195
2023-09-06,2000.0,2005.0,1981.0,2005.0,3576
2023-09-07,2005.0,2010.0,1987.0,2010.0,3799
2023-09-08,2005.0,2005.0,1948.0,2000.0,1442
2023-09-11,1989.0,2000.0,1983.0,2000.0,10233
2023-09-12,1994.0,2020.0,1982.0,2010.0,2192
2023-09-13,2005.0,2025.0,1995.0,2000.0,480
2023-09-14,2000.0,2000.0,1950.0,2000.0,6435
2023-09-15,2000.0,2000.0,1998.0,2000.0,397
2023-09-18,2000.0,2000.0,1977.0,2000.0,12287
2023-09-19,1992.0,2000.0,1988.0,2000.0,1050
2023-09-20,2000.0,2000.0,1981.0,2000.0,18711
2023-09-21,2000.0,2000.0,1990.0,2000.0,21528
2023-09-22,2000.0,2000.0,1970.0,1999.0,12180
2023-09-25,1999.0,1999.0,1982.0,1990.0,6656
2023-09-26,1990.0,1990.0,1978.0,1990.0,1414
2023-09-27,2000.0,2000.0,1962.0,1991.0,41388
2023-10-04,1953.0,2005.0,1932.0,1998.0,8700
2023-10-05,1998.0,1998.0,1956.0,1993.0,2057
2023-10-06,1993.0,1993.0,1955.0,1990.0,866
2023-10-10,1950.0,2005.0,1941.0,1995.0,3319
2023-10-11,1995.0,2000.0,1979.0,2000.0,1824
2023-10-12,2000.0,2020.0,1986.0,2005.0,1804
2023-10-13,2005.0,2050.0,2005.0,2050.0,2045
2023-10-16,2050.0,2090.0,2050.0,2060.0,6187
2023-10-17,2050.0,2090.0,2050.0,2070.0,1737
2023-10-18,2065.0,2090.0,2060.0,2070.0,835
2023-10-19,2085.0,2085.0,2000.0,2040.0,3692
2023-10-20,2040.0,2040.0,2000.0,2025.0,1186
2023-10-23,2025.0,2045.0,1990.0,1990.0,4201
2023-10-24,2005.0,2005.0,1970.0,1996.0,3659
2023-10-25,1990.0,1999.0,1983.0,1994.0,1179
2023-10-26,1994.0,2000.0,1960.0,1990.0,1167
2023-10-27,1990.0,2025.0,1961.0,2000.0,5870
2023-10-30,2010.0,2010.0,1996.0,2000.0,329
2023-10-31,2010.0,2040.0,1990.0,2020.0,604
2023-11-01,2025.0,2185.0,1990.0,1990.0,48543
2023-11-02,2000.0,2060.0,1966.0,1990.0,46129
2023-11-03,1938.0,1977.0,1916.0,1933.0,49373
2023-11-06,1938.0,1956.0,1910.0,1910.0,16610
2023-11-07,1886.0,1945.0,1886.0,1919.0,2854
2023-11-08,1928.0,1928.0,1733.0,1779.0,106585
2023-11-09,1810.0,1839.0,1772.0,1818.0,17127
2023-11-10,1765.0,1865.0,1765.0,1844.0,21275
2023-11-13,1844.0,1852.0,1815.0,1852.0,8870
2023-11-14,1833.0,1873.0,1830.0,1872.0,6330
2023-11-15,1886.0,1886.0,1861.0,1885.0,900
2023-11-16,1890.0,1890.0,1810.0,1875.0,1921
2023-11-17,1865.0,1870.0,1821.0,1821.0,4349
2023-11-20,1830.0,1878.0,1820.0,1831.0,5743
2023-11-21,1830.0,1833.0,1820.0,1831.0,5766
2023-11-22,1814.0,1849.0,1814.0,1839.0,3219
2023-11-23,1831.0,1860.0,1806.0,1818.0,7925
2023-11-24,1810.0,1833.0,1801.0,1810.0,6396
2023-11-27,1810.0,1849.0,1801.0,1805.0,1346
2023-11-28,1800.0,1825.0,1800.0,1815.0,1903
2023-11-29,1832.0,1833.0,1790.0,1806.0,4277
2023-11-30,1824.0,1830.0,1798.0,1806.0,664
2023-12-01,1816.0,1819.0,1780.0,1814.0,1397
2023-12-04,1814.0,1832.0,1800.0,1800.0,1919
2023-12-05,1799.0,1801.0,1785.0,1801.0,4782
2023-12-06,1801.0,1802.0,1795.0,1802.0,1163
2023-12-07,1803.0,1803.0,1790.0,1801.0,1535
2023-12-08,1801.0,1802.0,1797.0,1801.0,1048
2023-12-11,1799.0,1816.0,1796.0,1812.0,1614
2023-12-12,1813.0,1813.0,1797.0,1812.0,2528
2023-12-13,1813.0,1829.0,1800.0,1809.0,287
2023-12-14,1809.0,1809.0,1793.0,1808.0,2039
2023-12-15,1795.0,1840.0,1760.0,1832.0,3402
2023-12-18,1845.0,1850.0,1807.0,1807.0,1338
2023-12-19,1807.0,1821.0,1774.0,1801.0,4331
2023-12-20,1801.0,1837.0,1765.0,1825.0,7648
2023-12-21,1809.0,1825.0,1790.0,1820.0,5243
2023-12-22,1811.0,1811.0,1787.0,1799.0,2428
2023-12-26,1799.0,1799.0,1771.0,1790.0,5697
2023-12-27,1785.0,1786.0,1777.0,1785.0,5545
2023-12-28,1785.0,1948.0,1755.0,1919.0,35084
2024-01-02,1900.0,1900.0,1831.0,1838.0,18555
2024-01-03,1823.0,1910.0,1823.0,1902.0,2479
2024-01-04,1878.0,1878.0,1859.0,1875.0,1594
2024-01-05,1870.0,1870.0,1837.0,1858.0,2143
2024-01-08,1831.0,1868.0,1825.0,1868.0,2063
2024-01-09,1853.0,1861.0,1846.0,1861.0,696
2024-01-10,1861.0,1861.0,1825.0,1848.0,1139
2024-01-11,1848.0,1902.0,1842.0,1850.0,9530
2024-01-12,1899.0,1920.0,1860.0,1892.0,2459
2024-01-15,1892.0,1910.0,1870.0,1902.0,2296
2024-01-16,1907.0,1907.0,1893.0,1900.0,559
2024-01-17,1880.0,1898.0,1864.0,1869.0,1954
2024-01-18,1868.0,1890.0,1868.0,1889.0,1418
2024-01-19,1889.0,1925.0,1855.0,1898.0,5835
2024-01-22,1916.0,1920.0,1880.0,1882.0,2694
2024-01-23,1876.0,1894.0,1874.0,1894.0,2692
2024-01-24,1894.0,1894.0,1857.0,1870.0,4437
2024-01-25,1873.0,1873.0,1800.0,1800.0,13216
2024-01-26,1824.0,1824.0,1763.0,1793.0,9035
2024-01-29,1776.0,1825.0,1776.0,1791.0,4473
2024-01-30,1791.0,1824.0,1780.0,1791.0,7254
2024-01-31,1791.0,1933.0,1785.0,1791.0,13479
2024-02-01,1791.0,1828.0,1782.0,1790.0,5576
2024-02-02,1790.0,1810.0,1750.0,1791.0,1971
2024-02-05,1791.0,1868.0,1763.0,1800.0,6113
2024-02-06,1799.0,1856.0,1794.0,1854.0,5392
2024-02-07,1854.0,1854.0,1821.0,1849.0,468
2024-02-08,1849.0,1885.0,1831.0,1862.0,1126
2024-02-13,1862.0,1885.0,1862.0,1874.0,581
2024-02-14,1875.0,1875.0,1856.0,1874.0,308
2024-02-15,1874.0,1880.0,1866.0,1874.0,229
2024-02-16,1880.0,1880.0,1811.0,1853.0,4761
2024-02-19,1853.0,1853.0,1823.0,1840.0,1369
2024-02-20,1840.0,1840.0,1789.0,1829.0,13929
2024-02-21,1793.0,1827.0,1785.0,1821.0,4252
2024-02-22,1817.0,1881.0,1774.0,1796.0,15362
2024-02-23,1796.0,1804.0,1743.0,1799.0,24083
2024-02-26,1799.0,1805.0,1750.0,1795.0,4552
2024-02-27,1795.0,1841.0,1751.0,1794.0,11403
2024-02-28,1793.0,1801.0,1763.0,1790.0,1185
2024-02-29,1795.0,1795.0,1781.0,1790.0,2861
2024-03-04,1790.0,1790.0,1764.0,1782.0,1876
2024-03-05,1781.0,1866.0,1740.0,1824.0,9951
2024-03-06,1806.0,1824.0,1767.0,1781.0,658
2024-03-07,1830.0,1830.0,1750.0,1780.0,11565
2024-03-08,1829.0,1829.0,1750.0,1815.0,2652
2024-03-11,1813.0,1813.0,1774.0,1808.0,5207
2024-03-12,1806.0,1806.0,1766.0,1793.0,5064
2024-03-13,1763.0,1793.0,1763.0,1793.0,3833
