date,open,high,low,close,volume
2024-11-29,8400.0,8690.0,7600.0,7960.0,9622227
2024-12-02,7870.0,8100.0,7760.0,8050.0,768785
2024-12-03,8060.0,8150.0,7980.0,8130.0,396226
2024-12-04,8000.0,8120.0,7980.0,8120.0,189285
2024-12-05,8120.0,8120.0,8010.0,8060.0,149711
2024-12-06,8060.0,8080.0,7560.0,8080.0,228027
2024-12-09,8040.0,8050.0,7920.0,8050.0,182138
2024-12-10,8050.0,8120.0,8000.0,8080.0,115645
2024-12-11,8080.0,8120.0,8010.0,8050.0,91381
2024-12-12,8060.0,8150.0,8040.0,8140.0,80069
2024-12-13,8130.0,8130.0,8040.0,8070.0,107752
2024-12-16,8070.0,8090.0,8010.0,8050.0,168470
2024-12-17,8030.0,8060.0,8020.0,8050.0,292512
2024-12-18,8050.0,8100.0,8020.0,8050.0,233710
2024-12-19,8050.0,8050.0,8020.0,8050.0,150956
2024-12-20,8050.0,8060.0,8020.0,8060.0,82871
2024-12-23,8050.0,8080.0,8040.0,8080.0,134039
2024-12-24,8060.0,8090.0,8060.0,8070.0,143682
2024-12-26,8070.0,8120.0,8070.0,8100.0,157138
2024-12-27,7870.0,7950.0,7750.0,7900.0,163433
2024-12-30,7810.0,7910.0,7730.0,7760.0,114987
2025-01-02,7780.0,7970.0,7720.0,7810.0,88985
2025-01-03,7850.0,7850.0,7680.0,7760.0,135590
2025-01-06,7760.0,7800.0,7660.0,7700.0,89565
2025-01-07,7720.0,7740.0,7550.0,7550.0,113095
2025-01-08,7550.0,7550.0,7440.0,7480.0,83867
2025-01-09,7480.0,7980.0,7440.0,7650.0,557312
2025-01-10,7710.0,7730.0,7580.0,7620.0,30554
2025-01-13,7590.0,7700.0,7590.0,7640.0,15452
2025-01-14,7680.0,7760.0,7520.0,7560.0,43481
2025-01-15,7570.0,7620.0,7550.0,7600.0,26718
2025-01-16,7600.0,7710.0,7590.0,7710.0,31607
2025-01-17,7710.0,7710.0,7650.0,7680.0,23632
2025-01-20,7680.0,7700.0,7550.0,7550.0,54402
2025-01-21,7550.0,7600.0,7550.0,7590.0,18277
2025-01-22,7590.0,7590.0,7520.0,7520.0,36919
2025-01-23,7580.0,7600.0,7410.0,7480.0,57756
2025-01-24,7490.0,7490.0,7370.0,7410.0,65171
2025-01-31,7410.0,7470.0,7390.0,7450.0,46240
2025-02-03,7450.0,7480.0,7360.0,7410.0,65358
2025-02-04,7440.0,7520.0,7410.0,7520.0,31576
2025-02-05,7490.0,7500.0,7400.0,7460.0,59808
2025-02-06,7420.0,7600.0,7400.0,7600.0,85004
2025-02-07,7580.0,7600.0,7490.0,7580.0,50262
2025-02-10,7540.0,7630.0,7490.0,7520.0,46066
2025-02-11,7560.0,7560.0,7440.0,7480.0,42945
2025-02-12,7510.0,7510.0,7420.0,7450.0,96079
2025-02-13,7460.0,7460.0,7400.0,7420.0,182718
2025-02-14,7460.0,7510.0,7390.0,7410.0,55554
2025-02-17,7430.0,7460.0,7390.0,7440.0,73862
2025-02-18,7480.0,7480.0,7370.0,7380.0,101476
2025-02-19,7410.0,7420.0,7350.0,7390.0,84424
2025-02-20,7390.0,7430.0,7370.0,7430.0,50701
2025-02-21,7430.0,7440.0,7320.0,7390.0,79336
2025-02-24,7400.0,7400.0,7340.0,7380.0,72311
2025-02-25,7380.0,7390.0,7260.0,7310.0,154135
2025-02-26,7340.0,7340.0,7190.0,7250.0,115935
2025-02-27,7240.0,7270.0,7160.0,7230.0,116677
2025-02-28,7190.0,7240.0,7100.0,7160.0,137626
2025-03-04,7160.0,7270.0,7130.0,7200.0,117210
2025-03-05,7220.0,7300.0,7200.0,7300.0,130618
2025-03-06,7310.0,7320.0,7230.0,7320.0,84520
2025-03-07,7320.0,7660.0,7220.0,7250.0,100035
2025-03-10,7360.0,7360.0,7110.0,7160.0,155392
2025-03-11,7100.0,7240.0,7070.0,7240.0,41926
2025-03-12,7260.0,7420.0,7260.0,7400.0,64416
2025-03-13,7400.0,7450.0,7270.0,7300.0,35122
2025-03-14,7520.0,7520.0,7310.0,7380.0,42183
2025-03-17,7410.0,7410.0,7320.0,7370.0,13631
2025-03-18,7410.0,7410.0,7370.0,7410.0,24861
2025-03-19,7470.0,7510.0,7430.0,7500.0,40372
2025-03-20,7520.0,7570.0,7500.0,7550.0,41407
2025-03-21,7550.0,7550.0,7500.0,7550.0,6831
2025-03-24,7550.0,7600.0,7550.0,7590.0,15356
2025-03-25,7600.0,7660.0,7540.0,7640.0,23906
2025-03-26,7630.0,7630.0,7610.0,7630.0,15141
2025-03-27,7660.0,7660.0,7610.0,7640.0,29406
2025-03-28,7640.0,7640.0,7560.0,7630.0,25533
2025-03-31,7600.0,7640.0,7540.0,7570.0,37356
2025-04-01,7640.0,7640.0,7550.0,7620.0,9445
2025-04-02,7550.0,7650.0,7550.0,7610.0,16017
2025-04-03,7610.0,7630.0,7560.0,7630.0,17564
2025-04-04,7590.0,7680.0,7530.0,7670.0,18942
2025-04-07,7550.0,7690.0,7420.0,7500.0,68433
2025-04-08,7580.0,7580.0,7500.0,7540.0,28932
2025-04-09,7540.0,7540.0,7410.0,7450.0,40576
2025-04-10,7610.0,7610.0,7470.0,7580.0,20246
2025-04-11,7610.0,7620.0,7510.0,7580.0,20766
2025-04-14,7620.0,7620.0,7510.0,7530.0,26715
2025-04-15,7580.0,7590.0,7530.0,7550.0,24916
2025-04-16,7600.0,7600.0,7490.0,7530.0,30543
2025-04-17,7600.0,7600.0,7510.0,7550.0,28484
2025-04-18,7580.0,7590.0,7510.0,7540.0,26673
2025-04-21,7600.0,7610.0,7420.0,7520.0,81138
2025-04-22,7520.0,7520.0,7450.0,7510.0,13069
2025-04-23,7470.0,7560.0,7470.0,7530.0,31480
2025-04-24,7550.0,7570.0,7500.0,7560.0,18066
2025-04-25,7500.0,7590.0,7500.0,7520.0,35895
2025-04-28,7580.0,7580.0,7520.0,7560.0,19355
2025-04-29,7580.0,7600.0,7510.0,7570.0,26982
2025-04-30,7620.0,7670.0,7530.0,7640.0,69863
2025-05-02,7650.0,7700.0,7580.0,7700.0,40245
2025-05-07,7710.0,7790.0,7640.0,7790.0,32647
2025-05-08,7800.0,7800.0,7650.0,7750.0,35098
2025-05-09,7730.0,7780.0,7700.0,7770.0,15669
2025-05-12,7770.0,7850.0,7750.0,7830.0,51776
2025-05-13,7830.0,7840.0,7740.0,7830.0,31042
2025-05-14,7830.0,7830.0,7730.0,7810.0,46840
2025-05-15,7830.0,7830.0,7780.0,7820.0,18903
2025-05-16,7850.0,7850.0,7770.0,7820.0,13896
2025-05-19,7840.0,7840.0,7780.0,7820.0,21233
2025-05-20,7820.0,7850.0,7770.0,7850.0,29047
2025-05-21,7850.0,7890.0,7840.0,7890.0,28651
2025-05-22,7890.0,7930.0,7860.0,7930.0,23218
2025-05-23,7940.0,8030.0,7900.0,8000.0,46116
2025-05-26,8030.0,8140.0,7970.0,8100.0,66098
2025-05-27,8060.0,8090.0,8030.0,8090.0,28777
2025-05-28,8090.0,8090.0,7930.0,8020.0,23844
2025-05-29,7970.0,7970.0,7660.0,7910.0,166069
2025-05-30,7910.0,7910.0,7750.0,7760.0,97619
2025-06-02,7870.0,7870.0,7740.0,7860.0,91855
2025-06-04,7920.0,8000.0,7860.0,7980.0,68935
2025-06-05,7980.0,8000.0,7900.0,7970.0,52029
