date,open,high,low,close,volume
2024-07-29,44900.0,50200.0,40200.0,50200.0,17384643
2024-07-30,55200.0,61300.0,50900.0,55500.0,12895798
2024-07-31,53300.0,54800.0,49600.0,50300.0,3205739
2024-08-01,54300.0,57900.0,52100.0,52100.0,4381014
2024-08-02,54200.0,55300.0,49800.0,52800.0,2818038
2024-08-05,50200.0,51200.0,41100.0,46000.0,1991528
2024-08-06,48200.0,50200.0,46100.0,47850.0,1607795
2024-08-07,46950.0,51400.0,46000.0,49800.0,2042131
2024-08-08,47800.0,48850.0,45850.0,46150.0,969895
2024-08-09,47250.0,48100.0,45850.0,45850.0,951094
2024-08-12,46000.0,46200.0,43500.0,44550.0,812386
2024-08-13,44600.0,44900.0,41500.0,41500.0,722578
2024-08-14,42400.0,44200.0,41900.0,41900.0,891940
2024-08-16,45000.0,49450.0,44600.0,48100.0,2633286
2024-08-19,46250.0,46400.0,44550.0,44800.0,590188
2024-08-20,45900.0,46400.0,44000.0,44000.0,590136
2024-08-21,42800.0,43300.0,41800.0,42450.0,464211
2024-08-22,45550.0,45950.0,42500.0,42500.0,720940
2024-08-23,41950.0,44750.0,41500.0,43950.0,569440
2024-08-26,43300.0,44300.0,41950.0,41950.0,324127
2024-08-27,41750.0,42650.0,41250.0,42300.0,237493
2024-08-28,41950.0,42100.0,41400.0,41500.0,238629
2024-08-29,39850.0,40300.0,39100.0,39250.0,807161
2024-08-30,39350.0,40500.0,38650.0,39000.0,491333
2024-09-02,39400.0,39450.0,37000.0,38000.0,435534
2024-09-03,38150.0,39200.0,37100.0,37250.0,398146
2024-09-04,35100.0,36250.0,35000.0,35050.0,453166
2024-09-05,35000.0,35600.0,31550.0,32000.0,792777
2024-09-06,31500.0,31750.0,29400.0,29650.0,651165
2024-09-09,28700.0,34750.0,28050.0,33300.0,1249011
2024-09-10,33700.0,34700.0,32400.0,32500.0,433508
2024-09-11,32650.0,36800.0,32650.0,35300.0,1273882
2024-09-12,36750.0,40750.0,36650.0,39950.0,1472479
2024-09-13,40750.0,40950.0,38950.0,39700.0,408528
2024-09-19,39500.0,44100.0,39400.0,43050.0,1208159
2024-09-20,44000.0,44300.0,42500.0,43000.0,462080
2024-09-23,43850.0,44100.0,42200.0,43450.0,463334
2024-09-24,43600.0,45000.0,43600.0,44850.0,451542
2024-09-25,45500.0,47800.0,45400.0,46500.0,779151
2024-09-26,47050.0,49500.0,46250.0,49150.0,599381
2024-09-27,49650.0,49750.0,47000.0,47850.0,384140
2024-09-30,47250.0,48100.0,45900.0,47850.0,350219
2024-10-02,47250.0,47700.0,43700.0,44000.0,382483
2024-10-04,44600.0,47450.0,43800.0,45950.0,370495
2024-10-07,46650.0,47500.0,44900.0,47100.0,468475
2024-10-08,46500.0,47100.0,45200.0,45250.0,221053
2024-10-10,45800.0,46500.0,44500.0,44750.0,214407
2024-10-11,44200.0,44700.0,43250.0,43500.0,245607
2024-10-14,43500.0,45050.0,43000.0,43800.0,211479
2024-10-15,44200.0,44400.0,42500.0,43450.0,313702
2024-10-16,42750.0,42750.0,40550.0,40700.0,355570
2024-10-17,41000.0,44950.0,41000.0,44600.0,523700
2024-10-18,44600.0,45450.0,43250.0,44650.0,283657
2024-10-21,45250.0,46600.0,44250.0,44250.0,301974
2024-10-22,44250.0,44300.0,42100.0,42200.0,173922
2024-10-23,42350.0,44400.0,41300.0,42750.0,264630
2024-10-24,42350.0,42900.0,41000.0,41650.0,209859
2024-10-25,41700.0,43750.0,40750.0,41850.0,306361
2024-10-28,41600.0,42700.0,39650.0,39700.0,284082
2024-10-29,36450.0,42500.0,36450.0,41100.0,1869145
2024-10-30,41100.0,45950.0,40400.0,43950.0,1139757
2024-10-31,43300.0,44100.0,41450.0,42150.0,417977
2024-11-01,41600.0,46350.0,40150.0,44900.0,1324644
2024-11-04,45000.0,47650.0,43900.0,46700.0,785440
2024-11-05,46500.0,48000.0,46050.0,46500.0,530192
2024-11-06,48200.0,57200.0,48000.0,54300.0,3807648
2024-11-07,54300.0,58300.0,53100.0,55200.0,1621915
2024-11-08,55200.0,64000.0,54600.0,62500.0,3496938
2024-11-11,61900.0,65500.0,60000.0,61700.0,1969216
2024-11-12,64300.0,69200.0,60600.0,61200.0,1958989
2024-11-13,59700.0,62100.0,56800.0,59100.0,842080
2024-11-14,59100.0,65700.0,58900.0,64100.0,1505758
2024-11-15,66400.0,67200.0,60000.0,63100.0,1119956
2024-11-18,64300.0,65700.0,61800.0,63900.0,643456
2024-11-19,63000.0,63400.0,57700.0,58200.0,863903
2024-11-20,58700.0,62300.0,58300.0,60200.0,989754
2024-11-21,60300.0,60400.0,55700.0,56300.0,602857
2024-11-22,56800.0,58400.0,55200.0,56300.0,491505
2024-11-25,57700.0,59300.0,56700.0,58400.0,541542
2024-11-26,59400.0,60700.0,54500.0,55000.0,698086
2024-11-27,56100.0,58700.0,55900.0,57700.0,550426
2024-11-28,57100.0,61800.0,56600.0,60700.0,978583
2024-11-29,61000.0,62900.0,59500.0,61500.0,727297
2024-12-02,62900.0,63000.0,55400.0,55500.0,794450
2024-12-03,56300.0,64900.0,56200.0,62400.0,1504209
2024-12-04,60600.0,62500.0,58600.0,62500.0,921606
2024-12-05,64500.0,66700.0,60600.0,60700.0,1325645
2024-12-06,60100.0,61000.0,57000.0,58500.0,682362
2024-12-09,56700.0,58200.0,54900.0,56900.0,655634
2024-12-10,57500.0,59300.0,57300.0,58800.0,442056
2024-12-11,59100.0,64100.0,58000.0,63800.0,963028
2024-12-12,63800.0,65500.0,61900.0,65000.0,755437
2024-12-13,65000.0,70300.0,63500.0,69900.0,1811852
2024-12-16,71900.0,75800.0,71000.0,73600.0,1418348
2024-12-17,73500.0,76200.0,72500.0,74000.0,664656
2024-12-18,73700.0,74700.0,71200.0,72500.0,523022
2024-12-19,70500.0,73200.0,70100.0,70400.0,490489
2024-12-20,70700.0,71900.0,69000.0,70500.0,303620
2024-12-23,72400.0,73900.0,69700.0,69700.0,576071
2024-12-24,70300.0,70300.0,66400.0,67900.0,490185
2024-12-26,68000.0,69600.0,67400.0,67900.0,267731
2024-12-27,66800.0,68400.0,64600.0,65700.0,386541
2024-12-30,64900.0,69800.0,64900.0,68600.0,390541
2025-01-02,69300.0,71300.0,67900.0,67900.0,460450
2025-01-03,68600.0,69800.0,66600.0,68000.0,324262
2025-01-06,69000.0,70500.0,68000.0,69600.0,354619
2025-01-07,69800.0,71900.0,67600.0,70100.0,618622
2025-01-08,69100.0,73800.0,68300.0,69000.0,614747
2025-01-09,69000.0,70700.0,66200.0,68300.0,489101
2025-01-10,70000.0,70800.0,67500.0,67800.0,533773
2025-01-13,70300.0,72000.0,68800.0,68900.0,822236
2025-01-14,69400.0,70800.0,68000.0,70000.0,418328
2025-01-15,70800.0,83500.0,69700.0,81600.0,2905689
2025-01-16,81400.0,82900.0,78600.0,79200.0,1079215
2025-01-17,79700.0,80200.0,76100.0,77300.0,842026
2025-01-20,77200.0,78000.0,71500.0,72300.0,996279
2025-01-21,72300.0,73100.0,69100.0,71300.0,712584
