date,open,high,low,close,volume
2023-06-15,2170.0,2200.0,2170.0,2190.0,34504
2023-06-16,2170.0,2190.0,2165.0,2190.0,13745
2023-06-19,2170.0,2200.0,2165.0,2195.0,27277
2023-06-20,2185.0,2195.0,2180.0,2195.0,7939
2023-06-21,2175.0,2195.0,2175.0,2195.0,6355
2023-06-22,2175.0,2200.0,2175.0,2200.0,31525
2023-06-23,2220.0,2220.0,2175.0,2175.0,26918
2023-06-26,2175.0,2190.0,2165.0,2180.0,11371
2023-06-27,2165.0,2195.0,2165.0,2190.0,12375
2023-06-28,2170.0,2195.0,2155.0,2155.0,24707
2023-06-29,2165.0,2180.0,2160.0,2180.0,18188
2023-06-30,2160.0,2180.0,2160.0,2180.0,18046
2023-07-03,2165.0,2190.0,2165.0,2185.0,13847
2023-07-04,2170.0,2200.0,2170.0,2185.0,15329
2023-07-05,2170.0,2200.0,2170.0,2195.0,24941
2023-07-06,2175.0,2215.0,2175.0,2195.0,15105
2023-07-07,2185.0,2215.0,2180.0,2195.0,9334
2023-07-10,2185.0,2200.0,2185.0,2200.0,10292
2023-07-11,2180.0,2205.0,2180.0,2205.0,7381
2023-07-12,2185.0,2210.0,2185.0,2200.0,10570
2023-07-13,2180.0,2210.0,2180.0,2200.0,39967
2023-07-14,2185.0,2210.0,2185.0,2190.0,31153
2023-07-17,2180.0,2200.0,2170.0,2185.0,28160
2023-07-18,2185.0,2195.0,2160.0,2190.0,24340
2023-07-19,2170.0,2195.0,2170.0,2185.0,1384
2023-07-20,2170.0,2185.0,2170.0,2185.0,899
2023-07-21,2165.0,2190.0,2155.0,2180.0,12104
2023-07-24,2155.0,2180.0,2150.0,2180.0,7537
2023-07-25,2150.0,2175.0,2145.0,2170.0,3965
2023-07-26,2150.0,2175.0,2100.0,2150.0,42658
2023-07-27,2110.0,2150.0,2110.0,2135.0,11103
2023-07-28,2105.0,2140.0,2105.0,2140.0,15268
2023-07-31,2135.0,2145.0,2120.0,2145.0,485
2023-08-01,2115.0,2145.0,2110.0,2140.0,10803
2023-08-02,2125.0,2135.0,2120.0,2135.0,436
2023-08-03,2140.0,2140.0,2105.0,2130.0,1003
2023-08-04,2145.0,2150.0,2110.0,2130.0,1909
2023-08-07,2110.0,2140.0,2110.0,2130.0,460
2023-08-08,2135.0,2140.0,2120.0,2120.0,1017
2023-08-09,2110.0,2130.0,2105.0,2125.0,6933
2023-08-10,2130.0,2130.0,2110.0,2130.0,43723
2023-08-11,2130.0,2135.0,2110.0,2130.0,3892
2023-08-14,2135.0,2140.0,2080.0,2130.0,54837
2023-08-16,2105.0,2125.0,2095.0,2115.0,620
2023-08-17,2085.0,2115.0,2080.0,2110.0,3728
2023-08-18,2080.0,2115.0,2075.0,2095.0,2244
