date,open,high,low,close,volume
2024-05-17,2330.0,2600.0,2020.0,2030.0,18604842
2024-05-20,2040.0,2045.0,2030.0,2035.0,642028
2024-05-21,2040.0,2060.0,2035.0,2055.0,279311
2024-05-22,2055.0,2060.0,2045.0,2055.0,229524
2024-05-23,2055.0,2055.0,2050.0,2050.0,121781
2024-05-24,2050.0,2070.0,2050.0,2055.0,145970
2024-05-27,2060.0,2070.0,2055.0,2065.0,77678
2024-05-28,2065.0,2070.0,2065.0,2065.0,72967
2024-05-29,2065.0,2085.0,2060.0,2070.0,178886
2024-05-30,2070.0,2075.0,2060.0,2070.0,85103
2024-05-31,2070.0,2095.0,2060.0,2085.0,141992
2024-06-03,2090.0,2090.0,2075.0,2085.0,38417
2024-06-04,2085.0,2105.0,2080.0,2095.0,72702
2024-06-05,2095.0,2115.0,2090.0,2100.0,72775
2024-06-07,2100.0,2110.0,2080.0,2095.0,22443
2024-06-10,2095.0,2105.0,2080.0,2105.0,40688
2024-06-11,2100.0,2100.0,2080.0,2095.0,40452
2024-06-12,2085.0,2100.0,2085.0,2095.0,66490
2024-06-13,2085.0,2105.0,2085.0,2100.0,64132
2024-06-14,2100.0,2100.0,2085.0,2095.0,24135
2024-06-17,2085.0,2095.0,2080.0,2090.0,32405
2024-06-18,2080.0,2115.0,2080.0,2100.0,36091
2024-06-19,2100.0,2100.0,2080.0,2085.0,28669
2024-06-20,2090.0,2095.0,2075.0,2095.0,34937
2024-06-21,2095.0,2095.0,2070.0,2090.0,31645
2024-06-24,2085.0,2090.0,2075.0,2085.0,17763
2024-06-25,2085.0,2090.0,2075.0,2085.0,28855
2024-06-26,2075.0,2085.0,2075.0,2085.0,38192
2024-06-27,2065.0,2100.0,2065.0,2090.0,38153
2024-06-28,2090.0,2100.0,2080.0,2095.0,26741
2024-07-01,2090.0,2100.0,2090.0,2095.0,16374
2024-07-02,2085.0,2100.0,2080.0,2100.0,30557
2024-07-03,2085.0,2110.0,2085.0,2110.0,27456
2024-07-04,2090.0,2115.0,2090.0,2110.0,15984
2024-07-05,2115.0,2200.0,2115.0,2175.0,148151
2024-07-08,2175.0,2200.0,2165.0,2170.0,33709
2024-07-09,2175.0,2180.0,2165.0,2180.0,20472
2024-07-10,2175.0,2180.0,2155.0,2175.0,12442
2024-07-11,2180.0,2200.0,2160.0,2190.0,34293
2024-07-12,2190.0,2190.0,2165.0,2180.0,7794
2024-07-15,2160.0,2190.0,2155.0,2190.0,9679
2024-07-16,2190.0,2190.0,2165.0,2185.0,1420
2024-07-17,2185.0,2200.0,2165.0,2195.0,12867
2024-07-18,2190.0,2200.0,2180.0,2195.0,42479
2024-07-19,2190.0,2200.0,2185.0,2195.0,13286
2024-07-22,2190.0,2200.0,2190.0,2190.0,20189
2024-07-23,2190.0,2200.0,2170.0,2200.0,28676
2024-07-24,2200.0,2200.0,2180.0,2190.0,12758
2024-07-25,2190.0,2190.0,2170.0,2185.0,20462
2024-07-26,2175.0,2180.0,2155.0,2155.0,25244
2024-07-29,2160.0,2180.0,2160.0,2180.0,10874
2024-07-30,2180.0,2200.0,2180.0,2195.0,11177
2024-07-31,2180.0,2200.0,2170.0,2190.0,15844
2024-08-01,2185.0,2200.0,2180.0,2195.0,8440
2024-08-02,2185.0,2200.0,2175.0,2180.0,18137
2024-08-05,2180.0,2180.0,2100.0,2130.0,31238
2024-08-06,2120.0,2150.0,2120.0,2145.0,24829
2024-08-07,2125.0,2170.0,2125.0,2160.0,5475
2024-08-08,2130.0,2165.0,2130.0,2165.0,2516
2024-08-09,2165.0,2190.0,2140.0,2190.0,4037
2024-08-12,2150.0,2190.0,2150.0,2180.0,4005
2024-08-13,2150.0,2175.0,2140.0,2160.0,20632
2024-08-14,2160.0,2165.0,2140.0,2165.0,866
2024-08-16,2135.0,2160.0,2135.0,2160.0,806
2024-08-19,2135.0,2160.0,2120.0,2150.0,12379
2024-08-20,2140.0,2145.0,2125.0,2135.0,5992
2024-08-21,2130.0,2145.0,2120.0,2145.0,3752
2024-08-22,2145.0,2155.0,2130.0,2155.0,4629
2024-08-23,2170.0,2170.0,2120.0,2125.0,21471
2024-08-26,2125.0,2145.0,2100.0,2115.0,4167
2024-08-27,2095.0,2125.0,2055.0,2090.0,62601
2024-08-28,2090.0,2145.0,2055.0,2135.0,87827
2024-08-29,2135.0,2135.0,2080.0,2125.0,6719
2024-08-30,2090.0,2135.0,2090.0,2110.0,9675
2024-09-02,2110.0,2140.0,2110.0,2135.0,8401
2024-09-03,2130.0,2150.0,2125.0,2145.0,3956
2024-09-04,2130.0,2150.0,2110.0,2135.0,14306
2024-09-05,2120.0,2135.0,2120.0,2130.0,837
2024-09-06,2100.0,2120.0,2100.0,2110.0,1650
2024-09-09,2115.0,2115.0,2090.0,2090.0,1342
2024-09-10,2095.0,2115.0,2070.0,2075.0,29007
2024-09-11,2075.0,2090.0,2070.0,2070.0,38145
2024-09-12,2075.0,2080.0,2070.0,2075.0,114398
2024-09-13,2075.0,2130.0,2070.0,2100.0,13073
2024-09-19,2090.0,2125.0,2085.0,2090.0,2731
2024-09-20,2090.0,2090.0,2080.0,2090.0,4296
2024-09-23,2075.0,2100.0,2065.0,2085.0,3016
2024-09-24,2085.0,2085.0,2075.0,2080.0,21408
2024-09-25,2065.0,2130.0,2060.0,2110.0,14431
2024-09-26,2085.0,2100.0,2085.0,2095.0,3731
2024-09-27,2080.0,2150.0,2080.0,2085.0,2250
2024-09-30,2080.0,2110.0,2070.0,2110.0,4508
2024-10-02,2070.0,2110.0,2070.0,2110.0,2591
2024-10-04,2110.0,2110.0,2075.0,2085.0,860
2024-10-07,2085.0,2115.0,2080.0,2105.0,7729
2024-10-08,2085.0,2105.0,2085.0,2105.0,2599
2024-10-10,2085.0,2130.0,2080.0,2105.0,2529
2024-10-11,2105.0,2115.0,2085.0,2090.0,15158
2024-10-14,2090.0,2105.0,2085.0,2095.0,1297
2024-10-15,2095.0,2110.0,2095.0,2110.0,1471
2024-10-16,2095.0,2110.0,2095.0,2105.0,3941
2024-10-17,2105.0,2105.0,2095.0,2100.0,411
2024-10-18,2100.0,2110.0,2090.0,2105.0,8991
2024-10-21,2090.0,2115.0,2090.0,2110.0,1962
2024-10-22,2090.0,2110.0,2090.0,2090.0,7249
2024-10-23,2090.0,2105.0,2090.0,2105.0,947
2024-10-24,2100.0,2105.0,2085.0,2100.0,20487
2024-10-25,2090.0,2100.0,2090.0,2100.0,3131
2024-10-28,2090.0,2100.0,2080.0,2080.0,7532
2024-10-29,2080.0,2100.0,2080.0,2100.0,1531
2024-10-30,2095.0,2110.0,2095.0,2095.0,7251
2024-10-31,2090.0,2100.0,2085.0,2095.0,1157
2024-11-01,0.0,0.0,0.0,2095.0,0
2024-11-04,0.0,0.0,0.0,2095.0,0
2024-11-05,0.0,0.0,0.0,2095.0,0
2024-11-06,0.0,0.0,0.0,2095.0,0
2024-11-07,0.0,0.0,0.0,2095.0,0
2024-11-08,0.0,0.0,0.0,2095.0,0
2024-11-11,0.0,0.0,0.0,2095.0,0
2024-11-12,0.0,0.0,0.0,2095.0,0
2024-11-13,0.0,0.0,0.0,2095.0,0
2024-11-14,0.0,0.0,0.0,2095.0,0
2024-11-15,0.0,0.0,0.0,2095.0,0
2024-11-18,0.0,0.0,0.0,2095.0,0
2024-11-19,0.0,0.0,0.0,2095.0,0
2024-11-20,0.0,0.0,0.0,2095.0,0
2024-11-21,0.0,0.0,0.0,2095.0,0
2024-11-22,0.0,0.0,0.0,2095.0,0
2024-11-25,0.0,0.0,0.0,2095.0,0
2024-11-26,0.0,0.0,0.0,2095.0,0
2024-11-27,0.0,0.0,0.0,2095.0,0
2024-11-28,0.0,0.0,0.0,2095.0,0
2024-11-29,0.0,0.0,0.0,2095.0,0
2024-12-02,0.0,0.0,0.0,2095.0,0
2024-12-03,0.0,0.0,0.0,2095.0,0
2024-12-04,0.0,0.0,0.0,2095.0,0
2024-12-05,0.0,0.0,0.0,2095.0,0
2024-12-06,0.0,0.0,0.0,2095.0,0
2024-12-09,0.0,0.0,0.0,2095.0,0
2024-12-10,0.0,0.0,0.0,2095.0,0
2024-12-11,0.0,0.0,0.0,2095.0,0
2024-12-12,0.0,0.0,0.0,2095.0,0
2024-12-13,0.0,0.0,0.0,2095.0,0
2024-12-16,0.0,0.0,0.0,2095.0,0
2024-12-17,0.0,0.0,0.0,2095.0,0
2024-12-18,0.0,0.0,0.0,2095.0,0
2024-12-19,0.0,0.0,0.0,2095.0,0
2024-12-20,0.0,0.0,0.0,2095.0,0
2024-12-23,0.0,0.0,0.0,2095.0,0
2024-12-24,0.0,0.0,0.0,2095.0,0
2024-12-26,0.0,0.0,0.0,2095.0,0
2024-12-27,0.0,0.0,0.0,2095.0,0
2024-12-30,0.0,0.0,0.0,2095.0,0
2025-01-02,0.0,0.0,0.0,2095.0,0
2025-01-03,0.0,0.0,0.0,2095.0,0
2025-01-06,0.0,0.0,0.0,2095.0,0
2025-01-07,0.0,0.0,0.0,2095.0,0
2025-01-08,0.0,0.0,0.0,2095.0,0
2025-01-09,0.0,0.0,0.0,2095.0,0
2025-01-10,0.0,0.0,0.0,2095.0,0
2025-01-13,0.0,0.0,0.0,2095.0,0
2025-01-14,0.0,0.0,0.0,2095.0,0
2025-01-15,0.0,0.0,0.0,2095.0,0
2025-01-16,0.0,0.0,0.0,2095.0,0
2025-01-17,0.0,0.0,0.0,2095.0,0
2025-01-20,0.0,0.0,0.0,2095.0,0
2025-01-21,0.0,0.0,0.0,2095.0,0
2025-01-22,0.0,0.0,0.0,2095.0,0
2025-01-23,0.0,0.0,0.0,2095.0,0
2025-01-24,0.0,0.0,0.0,2095.0,0
2025-01-31,0.0,0.0,0.0,2095.0,0
2025-02-03,0.0,0.0,0.0,2095.0,0
2025-02-04,0.0,0.0,0.0,2095.0,0
2025-02-05,0.0,0.0,0.0,2095.0,0
2025-02-06,0.0,0.0,0.0,2095.0,0
2025-02-07,0.0,0.0,0.0,2095.0,0
2025-02-10,0.0,0.0,0.0,2095.0,0
2025-02-11,0.0,0.0,0.0,2095.0,0
2025-02-12,0.0,0.0,0.0,2095.0,0
2025-02-13,0.0,0.0,0.0,2095.0,0
2025-02-14,0.0,0.0,0.0,2095.0,0
2025-02-17,0.0,0.0,0.0,2095.0,0
2025-02-18,0.0,0.0,0.0,2095.0,0
2025-02-19,0.0,0.0,0.0,2095.0,0
2025-02-20,0.0,0.0,0.0,2095.0,0
2025-02-21,0.0,0.0,0.0,2095.0,0
2025-02-24,0.0,0.0,0.0,2095.0,0
2025-02-25,0.0,0.0,0.0,2095.0,0
2025-02-26,0.0,0.0,0.0,2095.0,0
2025-02-27,2095.0,2095.0,2095.0,2095.0,0
2025-02-28,2095.0,2095.0,2095.0,2095.0,0
2025-03-04,2095.0,2095.0,2095.0,2095.0,0
2025-03-05,2095.0,2095.0,2095.0,2095.0,0
2025-03-06,2095.0,2095.0,2095.0,2095.0,0
2025-03-07,0.0,0.0,0.0,2095.0,0
2025-03-10,0.0,0.0,0.0,2095.0,0
2025-03-11,0.0,0.0,0.0,2095.0,0
2025-03-12,0.0,0.0,0.0,2095.0,0
2025-03-13,0.0,0.0,0.0,2095.0,0
2025-03-14,0.0,0.0,0.0,2095.0,0
2025-03-17,0.0,0.0,0.0,2095.0,0
2025-03-18,0.0,0.0,0.0,2095.0,0
2025-03-19,0.0,0.0,0.0,2095.0,0
2025-03-20,0.0,0.0,0.0,2095.0,0
2025-03-21,2190.0,2190.0,2095.0,2145.0,635215
2025-03-24,2130.0,2150.0,2115.0,2120.0,68564
2025-03-25,2120.0,2155.0,2115.0,2125.0,119463
2025-03-26,2120.0,2155.0,2120.0,2140.0,58760
2025-03-27,2150.0,2150.0,2120.0,2130.0,64560
2025-03-28,2125.0,2140.0,2125.0,2140.0,26805
2025-03-31,2140.0,2145.0,2120.0,2140.0,8691
2025-04-01,2130.0,2145.0,2130.0,2135.0,37293
2025-04-02,2135.0,2137.0,2125.0,2130.0,17314
2025-04-03,2130.0,2170.0,2125.0,2145.0,136938
2025-04-04,2145.0,2185.0,2140.0,2185.0,241081
2025-04-07,2150.0,2200.0,2145.0,2175.0,231087
2025-04-08,2175.0,2240.0,2175.0,2195.0,130158
2025-04-09,2200.0,2240.0,2160.0,2210.0,171963
2025-04-10,2195.0,2240.0,2195.0,2230.0,49787
2025-04-11,2210.0,2250.0,2210.0,2250.0,92242
2025-04-14,2240.0,2250.0,2215.0,2240.0,69770
2025-04-15,2225.0,2255.0,2180.0,2210.0,163885
2025-04-16,2205.0,2255.0,2170.0,2245.0,81170
2025-04-17,2215.0,2250.0,2200.0,2245.0,54173
2025-04-18,2225.0,2245.0,2215.0,2245.0,26150
2025-04-21,2245.0,2260.0,2245.0,2255.0,16086
2025-04-22,2250.0,2265.0,2240.0,2255.0,23428
2025-04-23,2245.0,2255.0,2227.0,2255.0,19999
2025-04-24,2245.0,2300.0,2235.0,2300.0,109647
2025-04-25,2295.0,2405.0,2295.0,2405.0,134599
2025-04-28,2400.0,2405.0,2320.0,2385.0,59541
2025-04-29,2365.0,2365.0,2265.0,2305.0,75813
2025-04-30,2280.0,2335.0,2200.0,2265.0,113095
2025-05-02,2265.0,2280.0,2245.0,2260.0,29281
2025-05-07,2250.0,2265.0,2225.0,2230.0,34927
2025-05-08,2230.0,2265.0,2210.0,2260.0,27082
2025-05-09,2260.0,2260.0,2215.0,2250.0,35080
2025-05-12,2220.0,2250.0,2145.0,2180.0,55884
2025-05-13,2180.0,2215.0,2120.0,2215.0,62589
2025-05-14,2180.0,2250.0,2180.0,2220.0,87092
2025-05-15,2220.0,2220.0,2155.0,2200.0,96305
2025-05-16,2200.0,2290.0,2175.0,2290.0,137854
2025-05-19,2290.0,2300.0,2250.0,2270.0,63825
2025-05-20,2250.0,2255.0,2190.0,2190.0,179178
2025-05-21,2170.0,2240.0,2170.0,2185.0,92756
2025-05-22,2170.0,2220.0,2150.0,2180.0,91987
2025-05-23,2170.0,2190.0,2145.0,2170.0,149480
2025-05-26,2165.0,2165.0,2085.0,2120.0,172239
2025-05-27,2115.0,2120.0,2045.0,2050.0,177477
2025-05-28,2060.0,2095.0,2060.0,2080.0,77451
2025-05-29,2085.0,2105.0,2080.0,2100.0,64864
2025-05-30,2095.0,2095.0,2065.0,2075.0,38635
2025-06-02,2040.0,2065.0,2020.0,2040.0,49071
2025-06-04,2040.0,2045.0,1996.0,2010.0,107007
2025-06-05,2000.0,2020.0,1991.0,2015.0,60072
2025-06-09,2000.0,2015.0,1995.0,1998.0,94244
2025-06-10,1998.0,2055.0,1998.0,2035.0,46673
2025-06-11,2045.0,2100.0,2040.0,2065.0,85768
2025-06-12,2050.0,2125.0,2045.0,2125.0,47638
2025-06-13,2100.0,2130.0,2095.0,2095.0,83819
2025-06-16,2095.0,2105.0,2050.0,2060.0,75643
2025-06-17,2060.0,2160.0,2050.0,2160.0,219396
2025-06-18,2140.0,2200.0,2140.0,2140.0,177916
2025-06-19,2155.0,2195.0,2140.0,2195.0,225739
2025-06-20,0.0,0.0,0.0,2195.0,0
2025-06-23,0.0,0.0,0.0,2195.0,0
2025-06-24,0.0,0.0,0.0,2195.0,0
2025-06-25,0.0,0.0,0.0,2195.0,0
2025-06-26,0.0,0.0,0.0,2195.0,0
2025-06-27,0.0,0.0,0.0,2195.0,0
2025-06-30,0.0,0.0,0.0,2195.0,0
2025-07-01,0.0,0.0,0.0,2195.0,0
2025-07-02,0.0,0.0,0.0,2195.0,0
2025-07-03,0.0,0.0,0.0,2195.0,0
2025-07-04,0.0,0.0,0.0,2195.0,0
