티커,종가,시가총액,거래량,거래대금,상장주식수,date
214150,23700,1535207837400,588003,13685396800,64776702,20230428
078600,98300,1521742291900,257692,25765743000,15480593,20230428
005290,29450,1514156848300,470337,13944296350,51414494,20230428
064550,58100,1499577907100,5167961,298403194400,25810291,20230428
240810,30450,1494604785450,310361,9470251650,49083901,20230428
237690,79000,1485893225000,84090,6644506000,18808775,20230428
056190,39850,1430964086000,76263,3043348750,35908760,20230428
034230,15350,1407177311150,763955,11702089890,91672789,20230428
145020,113400,1404510597000,54698,6198065500,12385455,20230428
096530,24300,1269091654200,235727,5722946600,52225994,20230428
137400,53900,1225750572200,477598,26230475500,22741198,20230428
225570,18580,1221841126520,675325,12518590850,65761094,20230428
372170,153000,1220794344000,267691,42091131300,7979048,20230428
064760,99600,1162830000000,35541,3533378600,11675000,20230428
122870,61000,1138588729000,283354,17487099200,18665389,20230428
348370,69800,1106547147800,456850,32714751600,15853111,20230428
067630,10700,1088633408000,789762,8461837750,101741440,20230428
213420,43400,1077673168600,122622,5289208600,24831179,20230428
039030,87000,1071800850000,127633,11294384500,12319550,20230428
003380,9370,1049492668770,23876379,232717432050,112005621,20230428
383310,66800,1022369457600,439228,30226389900,15304932,20230428
214450,101000,1021304930000,117274,11992652900,10111930,20230428
140860,146000,1014774314000,23626,3452051000,6950509,20230428
141080,38150,1010592126600,132910,5076347500,26489964,20230428
298380,21050,1006523410950,352339,7480281900,47815839,20230428
025900,49400,998253118200,85991,4265559300,20207553,20230428
376300,41100,974881149600,143900,5977453700,23719736,20230428
095660,43950,968381950050,370328,16081555700,22033719,20230428
009520,23050,959864304150,2461340,59942347200,41642703,20230428
101490,44650,957807108550,331831,14942740050,21451447,20230428
418550,29950,938521376350,968329,30074140550,31336273,20230428
195940,32250,913638984750,185602,6020499850,28329891,20230428
222800,28650,912621196950,297026,8520413300,31854143,20230428
281740,13800,907081562400,10329978,151293768210,65730548,20230428
098460,13210,906929313550,359001,4737333610,68654755,20230428
067160,77500,890844442500,343567,26981482800,11494767,20230428
272290,44000,885528952000,731525,32159410950,20125658,20230428
078340,68400,880063128000,158856,10935293400,12866420,20230428
036540,5290,869995002870,1384135,7419409670,164460303,20230428
052020,18200,842268718200,401521,7301419950,46278501,20230428
166090,42550,840476278700,151471,6445416950,19752674,20230428
048410,20250,805818537000,527933,10850655900,39793508,20230428
101670,35850,800650633350,827429,30609477850,22333351,20230428
090460,23050,794403935950,528809,12366963900,34464379,20230428
222080,12500,781882587500,1801129,23162000820,62550607,20230428
039200,21200,778949713200,475017,10070465250,36742911,20230428
032500,19240,766153788920,163964,3140124650,39820883,20230428
036930,15650,755100167800,1319950,20984619280,48249212,20230428
294090,24800,752984519200,1419213,35908660200,30362279,20230428
950160,10900,751010545000,491268,5400920260,68900050,20230428
299900,17560,750904600760,1418753,24291989540,42762221,20230428
215200,62600,742553688000,94670,5918084000,11861880,20230428
067310,15240,730329054960,989973,15332907390,47921854,20230428
085660,12960,729237401280,207125,2690454640,56268318,20230428
095500,23150,717881476850,1354217,32464259950,31009999,20230428
119860,14880,717111423360,77484,1148661390,48192972,20230428
215000,111500,699708772500,32591,3633802700,6275415,20230428
290650,30700,696426153700,188885,5696935200,22684891,20230428
030190,11460,695791837200,106785,1217412550,60714820,20230428
085370,25900,684889861600,201534,5192000050,26443624,20230428
095340,39300,683799210300,160057,6288911150,17399471,20230428
194480,57600,683462016000,241275,14013707900,11865660,20230428
015750,8480,678400000000,3779807,33472605840,80000000,20230428
058970,60500,678333260000,435513,25843680100,11212120,20230428
144510,42700,674674688800,70101,2998024100,15800344,20230428
086450,15050,669123000000,128265,1924299410,44460000,20230428
032190,17370,665271000000,19921463,358074302670,38300000,20230428
084370,28850,661127811700,138472,4032814900,22916042,20230428
200130,22300,658821343400,125074,2790405200,29543558,20230428
007390,10500,657900138000,1491152,15767424080,62657156,20230428
310210,52000,657689188000,158062,8408611500,12647869,20230428
287410,8630,657125179550,211470,1825191440,76144285,20230428
328130,52800,647073768000,323038,17008430800,12255185,20230428
073570,22400,646623600000,782251,17991609200,28867125,20230428
348210,64500,642205473000,69053,4444932200,9956674,20230428
074600,24300,638798400000,197433,4834645550,26288000,20230428
189300,68500,629081326500,141952,9798510600,9183669,20230428
114190,24000,626952912000,1266524,31172898500,26123038,20230428
218410,23400,626802555600,164848,3863213350,26786434,20230428
215600,6070,624403448750,1129369,6915614860,102867125,20230428
046890,10640,620369456000,195085,2085425120,58305400,20230428
053800,61000,610845155000,103848,6385894900,10013855,20230428
323990,40000,608920000000,851654,35018825450,15223000,20230428
084850,26800,607768631200,55622,1517857450,22677934,20230428
049070,35100,603720000000,286495,10146771100,17200000,20230428
178320,16000,601290272000,315384,5043206500,37580642,20230428
319660,20650,598162644100,408418,8532471500,28966714,20230428
058610,26800,594353248000,1763373,50534852750,22177360,20230428
140410,21800,582975992400,397377,8468458550,26742018,20230428
151860,16030,577080000000,16723488,297957564470,36000000,20230428
043150,38500,571888856000,34546,1315841150,14854256,20230428
036830,26600,557643889600,54023,1439006300,20964056,20230428
336570,6320,557259142800,489157,3082088640,88173915,20230428
082270,13900,554025588400,146763,2053912640,39857956,20230428
025980,6280,549622642120,4570761,27717611560,87519529,20230428
136510,11600,543768699200,0,0,46876612,20230428
042600,43600,541667826400,351940,16118031250,12423574,20230428
069080,15210,537078545640,51558,787557620,35310884,20230428
101730,15790,525732660680,1428292,22650543850,33295292,20230428
131970,35600,525440941200,156756,5614304550,14759577,20230428
299030,69700,521467868500,275388,19695681700,7481605,20230428
104460,47150,505147418750,32443,1516303400,10713625,20230428
319400,4305,504255817170,50941908,221451930780,117132594,20230428
089980,31050,496459598850,186441,5798032650,15989037,20230428
417010,25700,492266229600,243276,6370382350,19154328,20230428
095700,12080,487026327920,181523,2195926300,40316749,20230428
290670,62000,485119000000,158700,10068603800,7824500,20230428
270520,12190,483591818290,5642788,70883060780,39671191,20230428
228670,33350,482976534250,238067,7907936300,14482055,20230428
041960,7470,479468493720,118485,877671170,64185876,20230428
204270,8230,476092875180,54326,444514700,57848466,20230428
036810,21850,475385839650,199573,4431509150,21756789,20230428
360070,59400,474269974200,230248,14185758800,7984343,20230428
039840,29700,471688123500,51796,1533259750,15881755,20230428
023160,17760,470640000000,272435,4850986680,26500000,20230428
119610,35600,470506616800,46245,1640057850,13216478,20230428
091120,27450,470299093200,108008,2969378800,17132936,20230428
099190,17090,470287285570,88031,1493436500,27518273,20230428
035290,10080,468221685120,63725,637616500,46450564,20230428
235980,22200,467991429000,121531,2706358400,21080695,20230428
091700,7940,467810619160,232564,1844224650,58918214,20230428
131400,8240,467730687920,48499587,406249657890,56763433,20230428
402030,82000,465796408000,153174,13151973100,5680444,20230428
118990,19000,465414500000,1230033,24189018480,24495500,20230428
033640,20100,463489960200,153620,3124131450,23059202,20230428
358570,20900,459887780000,520887,10851468500,22004200,20230428
182400,11480,458200815240,359390,4172334010,39912963,20230428
006730,7400,455567983400,131936,975021460,61563241,20230428
108860,20100,452456226000,3469302,69541501010,22510260,20230428
060250,11210,450200449310,319142,3594348450,40160611,20230428
060720,18820,445609458440,578636,10885755600,23677442,20230428
179290,13850,444802140300,127466,1763477420,32115678,20230428
107600,89800,436566741000,61650,5625186800,4861545,20230428
183300,43500,435889444500,26808,1173470450,10020447,20230428
425040,40850,433954206900,164354,6869013500,10623114,20230428
095610,21450,424028447700,90637,1959223300,19768226,20230428
131290,38050,420887373450,93740,3636495250,11061429,20230428
060280,10450,420068023650,339281,3623431880,40197897,20230428
068240,12200,418013931400,171727,2107249740,34263437,20230428
217820,9590,416729220810,1187731,11751217390,43454559,20230428
101360,36450,416087065350,415557,15519060050,11415283,20230428
389260,24400,416020000000,129017,3194184000,17050000,20230428
298540,28250,410886532000,93739,2631569550,14544656,20230428
217270,8820,410191104960,44885,397712290,46506928,20230428
088390,43700,410161382800,149333,6606279700,9385844,20230428
047920,14600,409301699800,321057,4692540080,28034363,20230428
126340,69500,403336091500,135898,9720916100,5803397,20230428
289220,18200,402615759000,191482,3569705670,22121745,20230428
352480,39750,398054154750,134292,5412377750,10013941,20230428
108490,32100,393978162300,607037,20258065400,12273463,20230428
102940,34300,391443810800,26901,918110200,11412356,20230428
243070,32750,390889229750,24943,810866000,11935549,20230428
005160,7200,390560270400,1485308,11089992170,54244482,20230428
025770,10390,389045975690,55552,581526450,37444271,20230428
033290,4395,388958528430,199626,882486455,88500234,20230428
237880,21500,388534089500,62824,1351793050,18071353,20230428
082920,17730,384252680340,316917,5795040880,21672458,20230428
060150,8200,381821618400,121906,1000448350,46563612,20230428
205470,2940,380362526460,5967519,17937142760,129375009,20230428
041830,27700,379040761400,24097,675318950,13683782,20230428
382840,24800,378735208800,208119,5285414300,15271581,20230428
298830,7330,378667074330,2724973,21636527780,51659901,20230428
038500,3480,375548744880,198984,693053155,107916306,20230428
267980,47450,372180623100,8744,415594900,7843638,20230428
243840,47850,371470507650,71713,3462817200,7763229,20230428
340570,45700,371449600000,25890,1179919350,8128000,20230428
199800,46650,369163562100,11646,545790150,7913474,20230428
099430,6370,369019603680,450680,2862092390,57930864,20230428
317330,20000,367548560000,258446,5361636360,18377428,20230428
394280,17350,367165453900,1068967,18975268810,21162274,20230428
230240,26950,363529250700,219159,5929987300,13489026,20230428
101160,22000,363241846000,130627,2871871800,16510993,20230428
179900,22300,363197758500,23798,526863150,16286895,20230428
030520,14160,362626753440,117221,1678228060,25609234,20230428
230360,11120,359932482480,114428,1282827950,32368029,20230428
084990,8580,356898218820,167201,1432857950,41596529,20230428
003800,32150,356543500000,655,20878650,11090000,20230428
216080,20000,356265180000,48523,980427810,17813259,20230428
029960,7070,353500000000,108114,766016390,50000000,20230428
073640,3845,352255061000,2638736,10380336955,91613800,20230428
014620,12230,349778000000,219317,2699018580,28600000,20230428
061970,7920,346773968640,182021,1442601300,43784592,20230428
950130,9470,343908040690,227803,2176143250,36315527,20230428
100120,34200,342063783000,28722,979367400,10001865,20230428
041190,4065,341460000000,621677,2561731950,84000000,20230428
115450,4820,341198434740,274576,1331360645,70788057,20230428
035600,12200,340434094800,445245,5527669900,27904434,20230428
024850,5100,339186878100,1001234,5070235975,66507231,20230428
051500,28450,337746621700,21656,610567800,11871586,20230428
034950,73900,335543984600,3423,250355900,4540514,20230428
033500,11270,335440866040,137248,1537530020,29764052,20230428
092040,16930,334447206440,83024,1416632430,19754708,20230428
108230,8790,334224323550,117967,1038451950,38023245,20230428
217330,18650,333360581300,58763,1078108270,17874562,20230428
104830,26400,332851200000,58774,1540129450,12608000,20230428
099320,36450,331170375150,44700,1634143450,9085607,20230428
089010,22150,329108177550,114236,2568719150,14858157,20230428
441270,9940,328404558720,587167,5820603860,33038688,20230428
054210,12950,327521169500,170810,2206017870,25291210,20230428
171090,34900,327249133400,2355011,88329347650,9376766,20230428
136480,3080,327125882160,775571,2390714075,106209702,20230428
080580,18390,325122290220,95761,1763190470,17679298,20230428
182360,23450,323719910150,287033,6767450050,13804687,20230428
050890,5260,322025826400,1264608,6799206750,61221640,20230428
090710,1958,320672816684,3924310,7844047169,163775698,20230428
013120,3515,319190471500,71882,251696815,90808100,20230428
078590,2380,316556560040,0,0,133006958,20230428
285490,29850,315688555350,600392,18704661500,10575831,20230428
950220,3180,314271338700,256351,817205455,98827465,20230428
090360,32150,313462500000,374105,12551989250,9750000,20230428
348340,29950,312671111500,674760,21132732050,10439770,20230428
232140,3805,312182556750,259068,1003133275,82045350,20230428
091580,22900,312086215100,382606,8932451800,13628219,20230428
282880,31000,311045258000,237440,7599147050,10033718,20230428
278650,4110,310771657620,1393086,5864166545,75613542,20230428
265520,20300,310212846300,41110,837132700,15281421,20230428
080160,16400,309960000000,65762,1077723560,18900000,20230428
307750,6270,307664316630,448307,2835619180,49069269,20230428
335890,5260,306832379520,1174282,6230564130,58333152,20230428
254490,21000,303198000000,535250,11316331650,14438000,20230428
034810,9250,301150927250,38050,351555510,32556857,20230428
065350,10930,300399551640,296229,3346564190,27483948,20230428
033160,13510,298116131810,213340,2931624130,22066331,20230428
297090,11040,298080000000,339642,3827355870,27000000,20230428
031330,2980,297985299660,402221,1190372985,99995067,20230428
058820,2145,297923863380,400229,851258005,138892244,20230428
053030,9300,295377746400,247793,2314731720,31761048,20230428
036030,6020,295096083660,77867,469886390,49019283,20230428
102710,20600,294329421600,53877,1122896300,14287836,20230428
109860,32200,293020000000,27858,882534100,9100000,20230428
079370,28200,292828800000,163131,4633833300,10384000,20230428
032620,5610,292825949790,128965,733232820,52197139,20230428
035890,1273,292546165761,510718,643991992,229808457,20230428
399720,25450,292377744000,179434,4657686550,11488320,20230428
037070,14590,291800000000,89016,1289468840,20000000,20230428
246710,13720,290787414960,56371,779233060,21194418,20230428
294570,28350,290720319750,54278,1550236550,10254685,20230428
200670,28300,290496670000,50771,1420889150,10264900,20230428
226950,21150,290477484000,94627,2011243300,13734160,20230428
174900,18800,288618897200,145014,2758576950,15352069,20230428
049950,32550,287022124200,175481,5798236500,8817884,20230428
330860,23450,285715855250,32027,752312900,12184045,20230428
063080,43300,285571813600,49416,2164064500,6595192,20230428
079810,17780,284657693320,205087,3682204470,16009994,20230428
064260,4120,284070044800,474943,1973787320,68949040,20230428
051980,4500,283508284500,595322,2712096605,63001841,20230428
048550,2950,282350754000,501863,1493235605,95712120,20230428
100790,5200,281670220000,133365,701758310,54167350,20230428
314130,19900,280421267900,472308,9510792450,14091521,20230428
228760,12930,280215132720,259732,3297075450,21671704,20230428
089970,11600,278174902000,58037,683429340,23980595,20230428
059090,8310,277693425180,394121,3286136030,33416778,20230428
138580,12230,275861873490,146247,1761449260,22556163,20230428
030530,3555,274581022455,204267,727378020,77237981,20230428
083310,15380,273918307540,306564,4647312890,17810033,20230428
013030,21300,273833865000,53401,1141731500,12856050,20230428
206560,10760,273415215360,215653,2366432290,25410336,20230428
334970,4465,272847081585,353164,1582554455,61107969,20230428
419050,19060,272540083600,329923,6374397920,14299060,20230428
003100,41250,272250000000,17206908,677790225000,6600000,20230428
038540,4920,272215299960,127210,629879925,55328313,20230428
206640,11560,271504633600,84295,965234190,23486560,20230428
053610,24500,269500000000,39765,981498600,11000000,20230428
067000,3920,268957209360,173700,685278255,68611533,20230428
321550,11040,267532320000,54027,601474590,24233000,20230428
143240,22800,266173196400,26049,577527050,11674263,20230428
045100,14780,266040000000,50073,735507910,18000000,20230428
093320,54500,265960000000,6880,372872700,4880000,20230428
304100,23650,265083839350,617662,15052351950,11208619,20230428
048530,7750,264668405500,112530,878214560,34150762,20230428
044490,13220,264497576820,45178,600037520,20007381,20230428
418420,9130,263915806330,2287100,21996342620,28906441,20230428
126700,17640,263578855680,193148,3490864810,14942112,20230428
206650,7190,262038162330,181817,1322196220,36444807,20230428
277880,13000,261957709000,826035,10869790700,20150593,20230428
389500,42400,261815929600,366467,16136407050,6174904,20230428
083930,16940,261092798120,219913,3796893560,15412798,20230428
030960,16330,260953400000,1303317,21654745070,15980000,20230428
256840,3860,260868403680,371492,1444768000,67582488,20230428
220260,9750,258943493250,661755,6587842970,26558307,20230428
036890,11510,258770904680,1025311,11917222880,22482268,20230428
125210,15680,258669667200,463173,7433659040,16496790,20230428
027360,2140,258561125840,196488,426977345,120822956,20230428
294140,6970,257890000000,949858,6731634950,37000000,20230428
023410,3335,257831728105,124779,415431990,77310863,20230428
036620,2875,257581533875,825670,2385270350,89593577,20230428
086390,12140,256568289640,88668,1084661610,21134126,20230428
365590,1863,256083046776,4258573,8129907018,137457352,20230428
077360,5630,255810321260,131648,742515190,45437002,20230428
084110,20250,255585213000,19275,389998900,12621492,20230428
089030,6830,255125395350,131561,897784490,37353645,20230428
298870,2550,255000000000,212518,542920115,100000000,20230428
064290,19980,254904080760,52484,1059707100,12757962,20230428
211270,16890,254740114560,383763,6592001620,15082304,20230428
123040,5800,254085048600,392570,2290261020,43807767,20230428
166480,7720,253759302720,46276,360076850,32870376,20230428
080420,3175,253116149850,893893,2998584485,79721622,20230428
046440,6510,252754447680,1885341,12891022350,38825568,20230428
100130,4400,251429200000,379985,1686850910,57143000,20230428
063170,14080,250261679360,101508,1439669730,17774267,20230428
273640,22800,250024800000,109334,2504030000,10966000,20230428
033100,15500,248967339500,395945,6121383220,16062409,20230428
222810,3865,248166567525,9408723,37112033055,64208685,20230428
048870,3000,248125032000,104999,315258585,82708344,20230428
419530,28800,247418784000,368469,10465401050,8590930,20230428
078070,13210,246982455880,9406,123882280,18696628,20230428
419080,23450,246642808650,152782,3570187250,10517817,20230428
225530,6780,246376569060,112079,768419620,36338727,20230428
234920,18170,245856634700,348356,6542290250,13530910,20230428
042420,27750,245778031500,27052,750339150,8856866,20230428
268600,6680,244941204600,0,0,36667845,20230428
054950,20250,244820313000,957516,19633152000,12089892,20230428
348150,13120,244217897280,385095,5102609390,18614169,20230428
143160,22750,243797872500,18916,426140250,10716390,20230428
382900,27800,243555800000,90457,2551056150,8761000,20230428
200710,18120,243217059000,128537,2401653860,13422575,20230428
252990,4830,242243076180,135205,660914735,50153846,20230428
149950,15510,242072325000,34687,533812380,15607500,20230428
052400,16090,241349983910,42299,680158910,14999999,20230428
089600,20850,241196198550,56878,1181074050,11568163,20230428
052710,16450,240418543050,167032,2689139580,14615109,20230428
036800,24000,240000000000,10240,245207600,10000000,20230428
078020,4325,239956146750,60981,265821405,55481190,20230428
190510,14750,239678414000,268654,3984480320,16249384,20230428
397030,22200,237236415000,48159,1059444350,10686325,20230428
083450,25400,236670723000,77105,1963098650,9317745,20230428
347860,10970,236407580840,332612,3745743360,21550372,20230428
122450,5210,236200372440,46752,242594050,45335964,20230428
078160,14510,235993454940,27707,401372770,16264194,20230428
297890,14100,235753311300,30284,425661900,16720093,20230428
040300,5610,235620000000,157111,879616270,42000000,20230428
104480,2585,234964696890,535661,1395140135,90895434,20230428
036200,7660,234887948180,227565,1745981310,30664223,20230428
060590,9700,234555894000,182959,1800770420,24181020,20230428
388720,27150,232969968900,225362,6316129250,8580846,20230428
900290,3455,232780625000,24895,85943185,67375000,20230428
340930,21600,232403990400,797418,18210776950,10759444,20230428
054450,16770,232363627470,452337,7611487740,13855911,20230428
032820,1535,231977034640,2328505,3643916350,151125104,20230428
293780,10370,231239240420,83589,877708840,22298866,20230428
263720,18800,230772086800,38491,731448430,12275111,20230428
114810,7860,230708087640,181339,1446053830,29352174,20230428
357550,42150,229928250000,295410,12966382350,5455000,20230428
054620,11250,229434986250,87248,982259350,20394221,20230428
318020,18100,229187123200,0,0,12662272,20230428
121440,5350,229176976300,128842,690097080,42836818,20230428
117730,15000,229025865000,5116061,82181028240,15268391,20230428
049180,5360,226833291840,8144819,48525716120,42319644,20230428
251970,18290,226796000000,57315,1047259350,12400000,20230428
011040,7370,226765805420,11578,85134030,30768766,20230428
051370,9660,225343379520,72477,704764840,23327472,20230428
126600,7600,224472794400,381167,2945020830,29535894,20230428
150840,5850,223669017000,0,0,38234020,20230428
040910,12180,223502244840,83597,1012119250,18349938,20230428
005860,5670,223418893950,16623375,100299339800,39403685,20230428
094480,5690,223217778220,232484,1324455420,39229838,20230428
017890,10320,222971443200,51533,534239250,21605760,20230428
371950,10580,222608363040,81640,885101510,21040488,20230428
377030,11370,222520928340,288889,3369017670,19570882,20230428
018310,15110,222117000000,19487,290297890,14700000,20230428
314930,36000,222055020000,84529,2957357900,6168195,20230428
950170,4395,221018498085,89177,388234805,50288623,20230428
043610,3800,220838664400,61032,232121885,58115438,20230428
035080,14200,220491692800,37196,530770320,15527584,20230428
084650,5930,220121570350,424460,2538543040,37119995,20230428
262260,15220,219786586460,200014,3083648320,14440643,20230428
093640,7480,218516097360,546902,4198550480,29213382,20230428
045970,8290,218150322040,393340,3313487130,26314876,20230428
144960,4975,217370804400,50233,249301695,43692624,20230428
032300,19920,217261483920,29979,596900100,10906701,20230428
086980,3465,217040670000,941391,3318856200,62638000,20230428
204620,3955,217040591600,1617294,6365518370,54877520,20230428
291230,4960,216878732960,3358177,17461275405,43725551,20230428
027710,1944,216593870400,6471565,12964576007,111416600,20230428
282720,17870,216575465000,762699,14923438400,12119500,20230428
067280,36500,216327433500,20512,738977250,5926779,20230428
123860,18370,215132117090,36863,673965420,11711057,20230428
056080,5730,214944630960,413115,2422619360,37512152,20230428
023760,680,214614511680,151897,101983257,315609576,20230428
053300,5100,213059288100,106437,540208810,41776331,20230428
083790,3010,212946922860,131983,397452200,70746486,20230428
045390,3020,212829598540,485240,1483424910,70473377,20230428
082800,880,212131547760,3829016,3499345068,241058577,20230428
110790,18060,211581568800,54128,980663760,11715480,20230428
038290,19500,211407300000,33934,654324910,10841400,20230428
096610,19000,211074059000,669964,13110425900,11109161,20230428
025320,2725,210166982050,926227,2567443675,77125498,20230428
038110,6140,209799931800,3698226,23179178500,34169370,20230428
131370,3935,209605971605,40122,156940670,53267083,20230428
146320,16400,209268969200,25926,425224480,12760303,20230428
086890,6280,208387155040,49689,315847870,33182668,20230428
411080,13800,208314284400,138383,1917777600,15095238,20230428
029480,5000,207929130000,1007973,5214361755,41585826,20230428
096040,324,207726539580,82271068,28021394458,641131295,20230428
239890,22550,207609551600,114929,2568661900,9206632,20230428
094360,21500,207266772500,206898,4555840250,9640315,20230428
274090,16270,207208358430,137280,2256140480,12735609,20230428
057880,1740,206724832500,0,0,118807375,20230428
073490,27100,206064226600,28142,764487600,7603846,20230428
096240,17830,205825312120,18929,336313120,11543764,20230428
035810,3145,204883682525,3947746,12646862585,65145845,20230428
033340,2110,204565677380,0,0,96950558,20230428
161580,9220,202960569940,155946,1435670860,22013077,20230428
010470,16890,202258594500,290746,4780269410,11975050,20230428
388050,11040,201121763040,2197961,25218532840,18217551,20230428
018290,5830,201041096190,276683,1604462790,34483893,20230428
115960,16120,199855760000,8820,142131510,12398000,20230428
019210,6530,199647038070,133008,873869370,30573819,20230428
366030,8820,199493847000,311976,2756890210,22618350,20230428
042000,8840,198875230320,46834,415220000,22497198,20230428
251370,12180,198710171520,18278,220827920,16314464,20230428
047310,5760,198264856320,173036,994575390,34420982,20230428
088800,4410,198123981930,298737,1335750875,44926073,20230428
408900,36950,198072322500,39388,1487089650,5360550,20230428
012700,7480,197817089800,72586,540985620,26446135,20230428
094820,13090,197380300810,282152,3756024540,15078709,20230428
036560,12530,197347500000,111990,1432289680,15750000,20230428
317770,64400,196678888000,76214,4752219300,3054020,20230428
192440,31550,196126252650,3624,114061650,6216363,20230428
241840,20550,196046876700,82109,1684305000,9539994,20230428
065510,16460,195715506660,218244,3623334100,11890371,20230428
031980,9050,195139674750,20421,184659230,21562395,20230428
228850,11760,195110324640,9054,105799380,16591014,20230428
119830,9100,195052102700,311304,2818533400,21434297,20230428
047820,8970,194762936940,58591,524659820,21712702,20230428
258830,3515,194610583130,854114,3014444585,55365742,20230428
377480,31700,194377521100,2626955,84379768100,6131783,20230428
042370,7400,193880185000,158289,1175444240,26200025,20230428
207760,2595,193782234825,4477491,12002680810,74675235,20230428
356860,19700,193702811000,272344,5335984320,9832630,20230428
389020,31250,193679062500,80223,2594169750,6197730,20230428
018000,1584,193640868432,321471,511621948,122248023,20230428
121800,3320,193532554160,0,0,58292938,20230428
092130,16060,193420216000,9598,154283600,12043600,20230428
270660,15800,192623203600,112338,1811275820,12191342,20230428
092070,16620,192324279960,76953,1290607360,11571858,20230428
148150,16320,192319465920,53443,872765380,11784281,20230428
370090,23500,192273005000,175797,4120320250,8181830,20230428
124560,5000,192082920000,783966,4008796590,38416584,20230428
216050,14950,192006168900,70806,1071080910,12843222,20230428
078150,2430,191946735180,1192516,2939872400,78990426,20230428
086960,2305,191146495280,6563356,15840843980,82926896,20230428
053580,14000,190907472000,10783,150486600,13636248,20230428
048910,15150,190571031900,153440,2334344930,12578946,20230428
006910,3870,190132418880,1003553,3934999845,49129824,20230428
257720,3150,189558287100,1063780,3367614490,60177234,20230428
338220,16580,189377688480,283566,4723498990,11422056,20230428
083650,7280,189280000000,611871,4523437030,26000000,20230428
033310,4690,189205063390,278148,1334322870,40342231,20230428
067990,5850,188262067500,885996,5052056820,32181550,20230428
024810,1360,187897001600,43280221,62380615382,138159560,20230428
180400,6490,187531048650,593673,3895645880,28895385,20230428
256940,9950,186549147100,140518,1399886880,18748658,20230428
311690,31400,184590300800,83812,2648815450,5878672,20230428
362320,8980,184550584200,168518,1511135440,20551290,20230428
012860,2515,184182144355,6846129,18493633510,73233457,20230428
039440,11630,184102900000,51616,603366900,15830000,20230428
263050,4995,183630460725,164617,824465855,36762855,20230428
065660,18840,183339067320,36427,692325520,9731373,20230428
122990,6480,182651377680,48927,319542920,28186941,20230428
052260,12170,182550000000,14507,176786190,15000000,20230428
042520,15030,182104441920,42329,621132920,12116064,20230428
382480,4625,182026772500,9675603,49559809895,39357140,20230428
122640,10080,181962648000,45616,457665140,18051850,20230428
263600,11290,179853199900,211044,2404737730,15930310,20230428
376190,7310,179826000000,25079,183443450,24600000,20230428
043370,8560,179760000000,162106,1410552280,21000000,20230428
396270,10130,179664059200,110041,1127461320,17735840,20230428
036190,29850,179100000000,363,10733800,6000000,20230428
310200,4000,178740688000,535743,2125295835,44685172,20230428
044340,9980,178376781500,12963,129502630,17873425,20230428
102120,9990,177629722470,140806,1417919450,17780753,20230428
068930,6160,177546532240,14361,87519260,28822489,20230428
950190,13070,177489188440,46547,613782150,13579892,20230428
160550,6350,177203773100,149750,952911760,27906106,20230428
357580,15700,175841193200,151201,2426224100,11200076,20230428
038880,596,175682413400,1988723,1188434207,294769150,20230428
288330,8800,175352540000,46702,409916710,19926425,20230428
162300,4330,174478856840,153327,666774420,40295348,20230428
060560,1365,174268901625,1587467,2197384947,127669525,20230428
019550,1073,173897434975,320068,343715040,162066575,20230428
051360,10580,173692473640,99554,1056483550,16417058,20230428
138080,16340,173597712300,23047,378276340,10624095,20230428
014470,2890,173551031400,373528,1072390115,60052260,20230428
063570,5080,173470458240,95412,485898140,34147728,20230428
136540,12500,173302025000,23451,291880780,13864162,20230428
092190,4530,173153148090,49548,225417825,38223653,20230428
057680,3105,172167452775,559489,1840327025,55448455,20230428
037370,19950,172068191400,6956796,142466356720,8624972,20230428
159010,12900,172018133100,79660,1047466140,13334739,20230428
060230,5330,171884291800,1957281,10701484620,32248460,20230428
220100,7770,171733744350,218203,1699613990,22102155,20230428
023900,13620,171612000000,31967,437774520,12600000,20230428
114840,20150,171306192200,128513,2561062050,8501548,20230428
072770,3100,171169931700,2661950,8196659670,55216107,20230428
234340,18080,170910240000,4555,82271540,9453000,20230428
173130,14390,170671587700,3087249,42308711240,11860430,20230428
006620,5980,170220652160,61382,368526080,28464992,20230428
137950,7640,170126098960,1076868,8042075120,22267814,20230428
060570,2990,170010942530,38389,115305035,56859847,20230428
361390,22600,169517831400,63738,1446418550,7500789,20230428
023440,3985,169515448285,2057056,8275558455,42538381,20230428
066700,5210,169191806350,201940,1057786260,32474435,20230428
067080,9080,169039182000,72519,665476320,18616650,20230428
060370,6500,168598508000,91185,592131980,25938232,20230428
067390,3980,167996699480,190845,760977565,42210226,20230428
023910,27950,167700000000,2367,66292300,6000000,20230428
089890,10100,167508116200,206605,2118165470,16584962,20230428
347890,9950,167142129800,108016,1086247450,16798204,20230428
290550,10090,166584346140,75028,762920410,16509846,20230428
214180,12560,166510243600,24855,308053880,13257185,20230428
036010,12500,166161675000,208982,2601686890,13292934,20230428
078350,10850,165401544700,34967,382198140,15244382,20230428
284620,5900,164742136400,71737,416618360,27922396,20230428
396300,6190,163970005000,776393,4891475980,26489500,20230428
203400,8700,163953561900,48237,414225080,18845237,20230428
009730,5420,163456701460,2018041,10334468275,30158063,20230428
115160,3715,163349010660,2908867,11142752005,43970124,20230428
036630,604,163080000000,224455,136004992,270000000,20230428
194700,8680,162792080640,38791,334728900,18754848,20230428
