date,open,high,low,close,volume
2023-06-15,2060.0,2060.0,2040.0,2060.0,53550
2023-06-16,2045.0,2060.0,2045.0,2055.0,24985
2023-06-19,2045.0,2055.0,2030.0,2055.0,105261
2023-06-20,2055.0,2055.0,2045.0,2055.0,38295
2023-06-21,2050.0,2050.0,2045.0,2050.0,10200
2023-06-22,2055.0,2055.0,2040.0,2050.0,23444
2023-06-23,2055.0,2060.0,2045.0,2055.0,22115
2023-06-26,2055.0,2055.0,2040.0,2050.0,23137
2023-06-27,2040.0,2055.0,2040.0,2045.0,24882
2023-06-28,2045.0,2055.0,2040.0,2045.0,46743
2023-06-29,2055.0,2055.0,2040.0,2050.0,14783
2023-06-30,2055.0,2055.0,2035.0,2055.0,29728
2023-07-03,2045.0,2065.0,2040.0,2050.0,54001
2023-07-04,2045.0,2055.0,2040.0,2055.0,42279
2023-07-05,2055.0,2055.0,2040.0,2050.0,19028
2023-07-06,2050.0,2060.0,2040.0,2060.0,27430
2023-07-07,2055.0,2055.0,2045.0,2055.0,2782
2023-07-10,2045.0,2055.0,2040.0,2055.0,10258
2023-07-11,2045.0,2060.0,2045.0,2060.0,17868
2023-07-12,2060.0,2060.0,2050.0,2060.0,14753
2023-07-13,2050.0,2070.0,2050.0,2065.0,39224
2023-07-14,2065.0,2070.0,2060.0,2065.0,23856
2023-07-17,2055.0,2065.0,2050.0,2055.0,7083
2023-07-18,2065.0,2070.0,2045.0,2060.0,47173
2023-07-19,2060.0,2065.0,2050.0,2060.0,31364
2023-07-20,2065.0,2065.0,2050.0,2060.0,29481
2023-07-21,2060.0,2060.0,2050.0,2060.0,33015
2023-07-24,2050.0,2060.0,2050.0,2060.0,19606
2023-07-25,2050.0,2060.0,2045.0,2055.0,37718
2023-07-26,2050.0,2055.0,2035.0,2045.0,53374
2023-07-27,2040.0,2045.0,2010.0,2030.0,95547
2023-07-28,2035.0,2035.0,2020.0,2035.0,20264
2023-07-31,2025.0,2040.0,2025.0,2035.0,13914
2023-08-01,2040.0,2040.0,2020.0,2035.0,56406
2023-08-02,2030.0,2035.0,2020.0,2035.0,33703
2023-08-03,2020.0,2030.0,2020.0,2030.0,18613
2023-08-04,2035.0,2035.0,2025.0,2035.0,7348
2023-08-07,2025.0,2035.0,2020.0,2035.0,16560
2023-08-08,2035.0,2035.0,2020.0,2030.0,11829
2023-08-09,2035.0,2035.0,2020.0,2035.0,25974
2023-08-10,2030.0,2030.0,2010.0,2025.0,51948
2023-08-11,2025.0,2025.0,2015.0,2025.0,20483
2023-08-14,2025.0,2025.0,2015.0,2020.0,7639
2023-08-16,2025.0,2025.0,2005.0,2010.0,17313
2023-08-17,2010.0,2015.0,2010.0,2015.0,11024
2023-08-18,2015.0,2015.0,2000.0,2010.0,17410
2023-08-21,2010.0,2015.0,1998.0,2000.0,77822
2023-08-22,2005.0,2005.0,1995.0,2005.0,32418
2023-08-23,2005.0,2005.0,1999.0,2005.0,12141
2023-08-24,2000.0,2005.0,1999.0,2005.0,10093
2023-08-25,2005.0,2010.0,1999.0,2010.0,10621
2023-08-28,2000.0,2010.0,2000.0,2010.0,15268
2023-08-29,2010.0,2015.0,2005.0,2015.0,9824
2023-08-30,2005.0,2020.0,2005.0,2005.0,24668
2023-08-31,2015.0,2015.0,2005.0,2010.0,12720
2023-09-01,2010.0,2020.0,2005.0,2010.0,17157
2023-09-04,2005.0,2020.0,2005.0,2020.0,26877
2023-09-05,2005.0,2020.0,2000.0,2000.0,22149
2023-09-06,2015.0,2015.0,2000.0,2005.0,9621
2023-09-07,2010.0,2010.0,2000.0,2005.0,15764
2023-09-08,2015.0,2015.0,2005.0,2010.0,5856
2023-09-11,2015.0,2020.0,2005.0,2020.0,10803
2023-09-12,2010.0,2025.0,2010.0,2025.0,6857
2023-09-13,2025.0,2030.0,2015.0,2030.0,13007
2023-09-14,2025.0,2025.0,2010.0,2020.0,3103
2023-09-15,2025.0,2025.0,2005.0,2020.0,13883
2023-09-18,2010.0,2020.0,2000.0,2015.0,40172
2023-09-19,2010.0,2015.0,2000.0,2010.0,19121
2023-09-20,2010.0,2010.0,1998.0,1998.0,19277
2023-09-21,2015.0,2015.0,1998.0,2010.0,18139
2023-09-22,2000.0,2010.0,1996.0,2005.0,17758
2023-09-25,2000.0,2010.0,1995.0,2005.0,20447
2023-09-26,1999.0,2010.0,1997.0,2010.0,12282
2023-09-27,2010.0,2010.0,1994.0,2010.0,17007
2023-10-04,2005.0,2010.0,1995.0,2000.0,13244
2023-10-05,2000.0,2000.0,1997.0,1999.0,3908
2023-10-06,2005.0,2005.0,1998.0,2000.0,10552
2023-10-10,2000.0,2005.0,1998.0,2005.0,12032
2023-10-11,2005.0,2010.0,2000.0,2010.0,2279
2023-10-12,2000.0,2005.0,1998.0,2005.0,10784
2023-10-13,1998.0,2005.0,1991.0,2005.0,14990
2023-10-16,2005.0,2015.0,1999.0,2010.0,29365
2023-10-17,2010.0,2015.0,2000.0,2010.0,53097
2023-10-18,2015.0,2015.0,2000.0,2010.0,10108
2023-10-19,2015.0,2015.0,1995.0,2015.0,4272
2023-10-20,2000.0,2015.0,1992.0,1999.0,4732
2023-10-23,1997.0,2010.0,1997.0,2005.0,9885
2023-10-24,1886.0,2005.0,1886.0,1997.0,87545
2023-10-25,2000.0,2000.0,1995.0,1995.0,2367
2023-10-26,1993.0,2000.0,1992.0,1993.0,17265
2023-10-27,2000.0,2000.0,1993.0,1997.0,11853
2023-10-30,2000.0,2005.0,1996.0,2000.0,14573
2023-10-31,2000.0,2000.0,1996.0,1996.0,5542
2023-11-01,2000.0,2000.0,1997.0,2000.0,13058
2023-11-02,2005.0,2005.0,1999.0,1999.0,11120
2023-11-03,2005.0,2005.0,1982.0,1997.0,10961
2023-11-06,2005.0,2005.0,1980.0,1995.0,24545
2023-11-07,1995.0,1998.0,1981.0,1996.0,19920
2023-11-08,2000.0,2000.0,1985.0,1985.0,3296
2023-11-09,2000.0,2000.0,1985.0,1992.0,13567
2023-11-10,1999.0,1999.0,1986.0,1994.0,11740
2023-11-13,1998.0,1998.0,1962.0,1985.0,11786
2023-11-14,1983.0,1984.0,1930.0,1957.0,21875
2023-11-15,1963.0,1963.0,1957.0,1961.0,6129
2023-11-16,1967.0,1967.0,1958.0,1963.0,15043
2023-11-17,1963.0,1969.0,1960.0,1969.0,6052
2023-11-20,1973.0,1978.0,1948.0,1965.0,15436
2023-11-21,1961.0,1970.0,1959.0,1969.0,7754
2023-11-22,1970.0,1975.0,1969.0,1970.0,838
2023-11-23,1975.0,1975.0,1957.0,1970.0,8368
2023-11-24,1965.0,1974.0,1965.0,1973.0,1272
2023-11-27,1973.0,1979.0,1965.0,1977.0,8820
2023-11-28,1977.0,1980.0,1977.0,1979.0,8428
2023-11-29,1964.0,1980.0,1964.0,1979.0,2013
2023-11-30,1979.0,1979.0,1974.0,1979.0,5733
2023-12-01,1978.0,1978.0,1976.0,1976.0,1240
2023-12-04,1976.0,1997.0,1972.0,1996.0,23415
2023-12-05,1994.0,1996.0,1980.0,1995.0,13639
2023-12-06,1984.0,1993.0,1970.0,1992.0,24463
2023-12-07,1996.0,1996.0,1979.0,1992.0,3283
2023-12-08,1978.0,1994.0,1970.0,1991.0,25356
2023-12-11,1990.0,1991.0,1911.0,1985.0,58841
2023-12-12,1990.0,1990.0,1960.0,1969.0,8816
2023-12-13,1985.0,1986.0,1943.0,1967.0,15991
2023-12-14,1965.0,1970.0,1961.0,1970.0,6736
2023-12-15,1970.0,1975.0,1949.0,1952.0,15542
2023-12-18,1960.0,1969.0,1946.0,1955.0,7850
2023-12-19,1968.0,1968.0,1947.0,1960.0,9990
2023-12-20,1966.0,1974.0,1949.0,1974.0,12506
