date,open,high,low,close,volume
2023-12-22,370000.0,400000.0,350500.0,400000.0,1040171
2023-12-26,471000.0,495000.0,318500.0,335000.0,4181604
2023-12-27,366500.0,372000.0,270500.0,282000.0,1731242
2023-12-28,278500.0,299000.0,262000.0,289000.0,1018475
2024-01-02,278500.0,294000.0,278000.0,279000.0,304472
2024-01-03,274000.0,303000.0,272000.0,298500.0,652663
2024-01-04,294500.0,300500.0,279000.0,280500.0,273558
2024-01-05,278500.0,282500.0,260000.0,261500.0,296332
2024-01-08,259500.0,260000.0,250000.0,252000.0,154283
2024-01-09,255000.0,271500.0,251000.0,255500.0,335916
2024-01-10,267000.0,277500.0,261000.0,263000.0,399932
2024-01-11,262500.0,264500.0,251000.0,251500.0,136420
2024-01-12,251500.0,251500.0,240000.0,240500.0,132382
2024-01-15,238500.0,249500.0,231000.0,231000.0,117704
2024-01-16,232500.0,237000.0,224500.0,226500.0,101990
2024-01-17,227000.0,227500.0,210500.0,211500.0,133471
2024-01-18,208000.0,213500.0,202000.0,203000.0,112940
2024-01-19,217000.0,254500.0,210000.0,237000.0,721970
2024-01-22,224500.0,234500.0,210500.0,210500.0,217154
2024-01-23,214000.0,215500.0,202500.0,205500.0,124556
2024-01-24,204000.0,232500.0,202000.0,216000.0,356676
2024-01-25,213000.0,223000.0,202500.0,205000.0,134025
2024-01-26,205500.0,209000.0,200500.0,202000.0,94070
2024-01-29,205500.0,205500.0,186000.0,186700.0,184593
2024-01-30,186400.0,194000.0,179900.0,182000.0,109085
2024-01-31,181700.0,182500.0,173400.0,173900.0,93257
2024-02-01,173200.0,178500.0,166600.0,174200.0,131125
2024-02-02,175000.0,181400.0,174700.0,176000.0,83525
2024-02-05,176100.0,183100.0,170600.0,179300.0,89789
2024-02-06,177500.0,187700.0,173100.0,178900.0,134611
2024-02-07,182400.0,184200.0,176900.0,178500.0,71424
2024-02-08,179700.0,180300.0,176900.0,177100.0,46671
2024-02-13,179000.0,191000.0,178100.0,184000.0,108758
2024-02-14,181100.0,181900.0,178500.0,180500.0,39904
2024-02-15,188000.0,216000.0,185000.0,207000.0,444867
2024-02-16,209000.0,215000.0,200000.0,201000.0,146293
2024-02-19,203500.0,207000.0,198500.0,199900.0,64973
2024-02-20,200000.0,200000.0,189100.0,189800.0,93667
2024-02-21,189800.0,192500.0,186100.0,186900.0,63276
2024-02-22,188100.0,192700.0,186500.0,187200.0,60082
2024-02-23,189300.0,189300.0,180900.0,181100.0,58492
2024-02-26,181000.0,184000.0,178700.0,179700.0,35682
2024-02-27,179700.0,189000.0,176100.0,177600.0,99884
2024-02-28,179000.0,182900.0,177200.0,182900.0,43395
2024-02-29,181800.0,182300.0,177000.0,177000.0,37420
2024-03-04,176000.0,178500.0,171400.0,172400.0,53340
2024-03-05,172200.0,173200.0,169000.0,169000.0,42986
2024-03-06,169500.0,174700.0,169100.0,169300.0,38729
2024-03-07,172900.0,172900.0,167700.0,169900.0,38182
2024-03-08,169200.0,172000.0,166700.0,166800.0,43874
2024-03-11,166800.0,166800.0,160600.0,160800.0,51786
2024-03-12,160800.0,162700.0,158200.0,161700.0,46170
2024-03-13,161400.0,164100.0,157700.0,158300.0,53001
2024-03-14,158100.0,167000.0,156200.0,161700.0,81072
2024-03-15,162700.0,162900.0,158800.0,159400.0,26463
2024-03-18,159600.0,163800.0,159300.0,162600.0,32079
2024-03-19,163400.0,174400.0,162700.0,164000.0,105914
2024-03-20,165300.0,166200.0,162000.0,162500.0,23059
2024-03-21,163200.0,165400.0,158000.0,158500.0,47976
2024-03-22,156400.0,158100.0,150400.0,150500.0,124179
2024-03-25,150800.0,153200.0,148500.0,152700.0,39944
2024-03-26,152600.0,152600.0,148900.0,149000.0,42523
2024-03-27,146700.0,150500.0,146500.0,146700.0,43485
2024-03-28,146700.0,148400.0,146200.0,146200.0,25700
2024-03-29,147200.0,149500.0,146700.0,147600.0,26422
2024-04-01,149100.0,155500.0,148500.0,152800.0,54549
2024-04-02,155000.0,156900.0,149100.0,150100.0,35141
2024-04-03,148500.0,148900.0,142000.0,142000.0,274632
2024-04-04,143500.0,143600.0,137300.0,140000.0,46230
2024-04-05,138500.0,142200.0,138100.0,138800.0,26717
2024-04-08,138800.0,139500.0,132300.0,134000.0,34774
2024-04-09,133200.0,136000.0,132400.0,132800.0,23967
2024-04-11,132400.0,133800.0,129300.0,130500.0,28412
2024-04-12,131300.0,133400.0,128400.0,128400.0,37916
2024-04-15,126600.0,130300.0,126200.0,128500.0,35748
2024-04-16,127600.0,127900.0,122500.0,123900.0,47362
2024-04-17,123900.0,125300.0,121400.0,121500.0,27877
2024-04-18,121200.0,125400.0,120500.0,124600.0,26821
2024-04-19,124000.0,124000.0,116500.0,117600.0,50474
2024-04-22,117600.0,125000.0,117600.0,124900.0,48250
2024-04-23,125500.0,125700.0,122100.0,122100.0,19087
2024-04-24,124800.0,127000.0,123000.0,127000.0,32438
2024-04-25,126900.0,126900.0,122300.0,122300.0,26701
2024-04-26,122400.0,123300.0,119600.0,121700.0,21602
2024-04-29,121700.0,126700.0,121100.0,126700.0,26945
2024-04-30,127200.0,130800.0,126100.0,128100.0,46890
2024-05-02,126800.0,131500.0,126000.0,129500.0,22563
2024-05-03,129300.0,130000.0,126500.0,127200.0,21440
2024-05-07,127400.0,129100.0,125000.0,128100.0,26730
2024-05-08,127300.0,128900.0,123200.0,124100.0,32885
2024-05-09,124100.0,125200.0,122100.0,122600.0,21789
2024-05-10,122700.0,124600.0,120800.0,122700.0,22198
2024-05-13,123000.0,123300.0,118600.0,120000.0,30220
2024-05-14,120000.0,120600.0,119000.0,120200.0,15151
2024-05-16,120200.0,121400.0,119600.0,120200.0,23632
2024-05-17,120000.0,125800.0,119000.0,120000.0,56175
2024-05-20,120000.0,120400.0,116100.0,116500.0,42825
2024-05-21,116600.0,117600.0,113600.0,113600.0,34882
2024-05-22,114200.0,114400.0,111000.0,111400.0,37393
2024-05-23,111300.0,111300.0,105300.0,109300.0,38078
2024-05-24,109000.0,111500.0,107100.0,107500.0,25529
2024-05-27,108300.0,110900.0,106100.0,110900.0,28486
2024-05-28,111200.0,112500.0,108900.0,109100.0,20872
2024-05-29,99800.0,105000.0,92900.0,93500.0,626755
2024-05-30,94500.0,98200.0,93900.0,96000.0,154428
2024-05-31,95800.0,98400.0,94400.0,95800.0,81403
